text,sentiment
ದಯವಿಟ್ಟು ಅದನ್ನು ನಿಖರವಾಗಿ ನಮೂದಿಸಿ.,neutral
ವಾಶಿಮ್ ಜಿಲ್ಲೆಯಲ್ಲಿ ಭಾರೀ ಮಳೆಯಿಂದ ಹಾನಿಗೊಳಗಾದ ಕೃಷಿ ಬೆಳೆಗಳ ಸಂಕ್ಷಿಪ್ತ ಪಂಚನಾಮ ಮಾಡಿ - ಎ. ಅಮಿತ್ ದಾದಾ ಜನಕ್...,neutral
ಮತ್ತು ಬಾಳಾ ಸಾಹೇಬ್ ಕೇಶವ್ ಠಾಕ್ರೆ ಯಾರು?????,neutral
"ನೀವು ಮರಾಠಿ ಅಭ್ಯರ್ಥಿಗಳಿಂದ ಹೊರಗುಳಿದಿದ್ದೀರಾ, ಭಯ್ಯಾ ಜನತಾ ಪಕ್ಷ?",neutral
ಮುಂಬೈಗೆ ಯಾವುದೇ ವಿಭಿನ್ನ ನಿಯಮಗಳಿವೆಯೇ?,neutral
ಮರಾಠಾ ಸಂಯೋಜಕ ಹಾಗೂ ಬಿಜೆಪಿ ಮುಖಂಡರೊಬ್ಬರನ್ನು ಒಳಗೊಂಡ ರೆಕಾರ್ಡಿಂಗ್ ವೈರಲ್ ಆಗಿದೆ.. ಇದಕ್ಕೆ ಏನು ಹೇಳಬೇಕು??,neutral
ಅಂಧೇರಿ ಉಪಚುನಾವಣೆಯಲ್ಲಿ ಇವರು ಅಭ್ಯರ್ಥಿಯೇ???,neutral
ಜಲಗಾಂವ್? ಇದು ಯಾವ ನಗರ? ಜಲಗಾಂವ್ ಬರೆಯಿರಿ. ಮರಾಠಿ ಪಖ್ವಾಡವನ್ನು ಯಾವಾಗ ಆಚರಿಸಲಾಗುತ್ತದೆ?,neutral
ಆ ಸಂಕಟದಿಂದ ಚೇತರಿಸಿಕೊಳ್ಳಲು ಅವರು ಗುವಾಹಟಿ ತಲುಪಿದ್ದರು.,neutral
ನೀವು ಅವನನ್ನು ವಿರೋಧಿಸಿದ್ದೀರಾ ಸಹೋದರ?,neutral
ನೇರವಾಗಿ ಹೃದಯವನ್ನು ಸ್ಪರ್ಶಿಸುವ ಮತ್ತು ಕಣ್ಣಿಗೆ ಆನಂದ ನೀಡುವ ಈ ಕ್ಷಣ....!!,happy
ಪೊಲೀಸ್ ಸಂಸ್ಮರಣಾ ದಿನದಂದು ಕರ್ತವ್ಯದಲ್ಲಿದ್ದಾಗ ಹುತಾತ್ಮರಾದ ಹುತಾತ್ಮರಿಗೆ ಶ್ರದ್ಧಾಂಜಲಿ..!!,happy
ಅವರೆಲ್ಲರನ್ನೂ ಎನ್‌ಸಿಪಿ ಕಾಂಗ್ರೆಸ್‌ಗೆ ಸ್ವಾಗತಿಸಲು ನಾವು ಹೆಮ್ಮೆಪಡುತ್ತೇವೆ.,happy
ಶಿಕ್ಷಣವು ಉಪಯುಕ್ತವಾಗಿದೆ ಏಕೆಂದರೆ ನೀವು ಹೊಸ ಕೌಶಲ್ಯಗಳನ್ನು ಕಂಡುಕೊಳ್ಳಬಹುದು ಮತ್ತು ಉತ್ತಮ ಉದ್ಯೋಗಗಳನ್ನು ಪಡೆಯಬಹುದು.,neutral
ನಾಡಿನ ಸಮಸ್ತ ಜನತೆಗೆ ಕೋಜಗರಿ ಪೂರ್ಣಿಮೆಯ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು..!,happy
ತಿಳುವಳಿಕೆ ಮತ್ತು ಸಿಹಿ ಮಾತುಕತೆಗಳನ್ನು ಸಹ ಹಿಂದಕ್ಕೆ ತೆಗೆದುಕೊಳ್ಳಿ!,happy
"ತಾವಡೇಜಿ, ನಿಮ್ಮ ಕೆಲಸ ಸುಂದರವಾಗಿದೆ... ಆದರೆ ದಯವಿಟ್ಟು ಮರಾಠಿಯಲ್ಲಿ ನಿಮ್ಮ ಕೆಲಸದ ಬಗ್ಗೆ ಮಾಹಿತಿ ನೀಡಿ",happy
ಮಹಾಲಕ್ಷ್ಮಿ ಪೂಜೆಯ ಸಂದರ್ಭದಲ್ಲಿ ನನ್ನ ಸಹೋದರಿ ಮಾಡಿದ ಕೊಲ್ಹಾಪುರ ನಿವಾಸಿ ಮಹಾಲಕ್ಷ್ಮಿಯ ಸುಂದರ ರಂಗೋಲಿ.,happy
"ಜೈ ಬಾಬಾ ಕೇದಾರ್ ನಾಥ್, ‼ ಶುಭ ಸಂಜೆ ಗೆಳೆಯ ‼",happy
ಈಗ ನೀವು ಅಂತಾರಾಷ್ಟ್ರೀಯ ಮಟ್ಟಕ್ಕೆ ಹೋಗುತ್ತಿದ್ದೀರಿ..ಅಭಿನಂದನೆಗಳು ಮೇಡಂ..,happy
ಫಲ್ಗುಣಿ ಪೂರ್ಣಿಮಾ ಬೆಳದಿಂಗಳ ರಾತ್ರಿ ಚಂದ್ರನ ಬೆಳಕನ್ನು ಹರಡುತ್ತದೆ,neutral
"ಕೋಜಗಿರಿ ಪೂರ್ಣಿಮೆ, ಶರದ್ ಪೂರ್ಣಿಮೆಯ ಶುಭಾಶಯಗಳು... .//_/...",happy
ಗಮನಹರಿಸುವುದು ಉತ್ತಮ ಮತ್ತು ದಂಡದೊಂದಿಗೆ ಅಪರೂಪದ ಪ್ರಕರಣಗಳು ಇರುತ್ತವೆ,neutral
ನೀವು ನಿಮ್ಮ ಭರವಸೆಯನ್ನು ಉಳಿಸಿಕೊಂಡಿರುವುದನ್ನು ನೋಡಿ ತುಂಬಾ ಸಂತೋಷವಾಯಿತು. ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ!,happy
"ಶುಭೋದಯ, ಇದು ಭಾರವಾಗಿದೆ",happy
ಅವರ ನಾಯಕತ್ವದಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಲೇ ಜನಪರ ಹಾಗೂ ಅಭಿವೃದ್ಧಿಯತ್ತ ಗಮನ ಹರಿಸುವ ಕೆಲಸ ಆಗಬೇಕು. ಶುಭ ಹಾರೈಸಲಾಯಿತು. /,happy
ಹೊಸ ವರ್ಷದ ಶುಭಾಶಯಗಳು..! ಕಿಶೋರ್ ದೇವೇಕರ್ ಸರ್,happy
ನಿಮ್ಮೆಲ್ಲರಿಗೂ ಹೋಳಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು!,happy
ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು,happy
ಪಂಚಗವ್ಯದೊಂದಿಗೆ ಪವಿತ್ರ ಪಾಲುದಾರರಾಗಿರುವುದು ಒಂದು ಪ್ರಮುಖ ಕೊಡುಗೆಯಾಗಿದೆ‼‼,happy
ತುಂಬಾ ಒಳ್ಳೆಯ ಮಾರ್ಗದರ್ಶನ.,happy
"ಹಿಂದೂ ಧರ್ಮದ ಅನನ್ಯ ಕೊಡುಗೆಯಾದ ಆಯುರ್ವೇದದ ಮಹತ್ವ,//...",happy
ನಮ್ಮ ಮೊಮ್ಮಗಳು ಸೆಲ್ಫಿ ತೆಗೆದುಕೊಳ್ಳುವುದನ್ನು ಆನಂದಿಸುತ್ತಿದ್ದಾಳೆ...,happy
ರಕ್ಷಾಬಂಧನ ಮತ್ತು ನರಳಿ ಪೂರ್ಣಿಮೆಯ ಶುಭಾಶಯಗಳು.,happy
ಪೊಲೀಸರಿಗೆ ಅಭಿನಂದನೆಗಳು! .//…,happy
ಹೌದು ಅವನೇ.,neutral
ಕೋಜಗಿರಿ ಪೂರ್ಣಿಮಾ ಶುಭಾಶಯಗಳು..!,happy
ಸರ್ಕಾರದ ನಿರ್ಧಾರಗಳು ಸಾರ್ವಜನಿಕ ಹಿತಾಸಕ್ತಿಗಳಾಗಿವೆ,neutral
ಅಧಿಕಾರಕ್ಕೆ ಬರುವುದಿಲ್ಲ ಎಂದು ಬಾರ್ ಜಲ್ ಒಪ್ಪಿಕೊಳ್ಳುತ್ತಾರೆ,neutral
"ಓಂಕಾರ್, ನೀವು ಒಬ್ಬಂಟಿಯಾಗಿಲ್ಲ",neutral
ಧನ್ಯವಾದಗಳು.. ನಿಮ್ಮ ಬೆಂಬಲ ನಮಗೆ ಸಿಗುತ್ತದೆ ಎಂದು ಭಾವಿಸುತ್ತೇವೆ.,happy
ಸಮಸ್ತ ಭಕ್ತಾದಿಗಳಿಗೆ ಮಹಾಶಿವರಾತ್ರಿಯ ಶುಭಾಶಯಗಳು..!! || ಹರ ಹರ ಮಹಾದೇವ್ ||,happy
ಇದು ನಿಜವಾಗಿಯೂ ಅದ್ಭುತವಾದ ಧೂಪದ್ರವ್ಯವಾಗಿದೆ. ಪ್ರತಿಯೊಬ್ಬರೂ ಇದನ್ನು ಒಮ್ಮೆ ಬಳಸಬೇಕು ನಂತರ ಅದು ಹೇಗೆ ಎಂದು ನನಗೆ ತಿಳಿಸಿ,happy
ನಿಮಗೆ ಖಾವ್ಯ ರತ್ನ ಪ್ರಶಸ್ತಿಯನ್ನು ನೀಡುತ್ತಿರುವುದು ನಮಗೆ ಅತೀವ ಸಂತಸ ತಂದಿದೆ.,happy
ಲಕ್ಷದಲ್ಲಿ ಒಂದು,happy
"ಪ್ರಫುಲ್ಲ ದಾದಾ ತುಂಬಾ ಒಳ್ಳೆಯ ಥ್ರೆಡ್‌ನಂತೆ ಧ್ವನಿಸುತ್ತದೆ, ಓದುತ್ತಲೇ ಇರಿ.",happy
ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ಸರ್.. ./_...,happy
ಸಲಹೆಗಳು ಸಕಾರಾತ್ಮಕ ಪರಿಣಾಮ ಬೀರಿರುವುದನ್ನು ನೋಡಿದಾಗ ತುಂಬಾ ತೃಪ್ತಿಯಾಯಿತು.,happy
ನಾವೆಲ್ಲರೂ ಹಾಜರಿದ್ದು ಈ ಐತಿಹಾಸಿಕ ಕ್ಷಣಕ್ಕೆ ಸಾಕ್ಷಿಯಾಗೋಣ,happy
"ಅಭಿನಂದನ್, ನನಗೂ ಅಷ್ಟು ಸ್ಪೀಡ್ ಇರಲಿಲ್ಲ.",happy
ಚೈತನ್ಯಮಯಿ- ದೀಪಾವಳಿ ಹಬ್ಬದ ಮೊದಲ ದಿನ ವಸುಬರಸ್... ವಸುಬರರಿಗೆ ಶುಭಾಶಯಗಳು!,happy
ಎಲ್ಲಾ ಶಿವಭಕ್ತರಿಗೆ ಮಹಾಶಿವರಾತ್ರಿಯ ಶುಭಾಶಯಗಳು!,happy
ಈ ಸಿನಿಮಾ ನೋಡಲು ತುಂಬಾ ಉತ್ಸುಕನಾಗಿದ್ದೇನೆ,happy
ಅವರು ಪವಾರ್ ಅನ್ನು ನಂಬುತ್ತಾರೆ ಮತ್ತು ಪವಾರ್ ಅವರನ್ನು ನಂಬುತ್ತಾರೆ ಎಂಬುದು ಹಾಸ್ಯಾಸ್ಪದ,neutral
ಎಲ್ಲರಿಗೂ ರಕ್ಷಾಬಂಧನ ಮತ್ತು ನರಲಿಪೂರ್ಣಿಮೆಯ ಶುಭಾಶಯಗಳು...,happy
ಹಲೋ ಗುರುವಾರ ಶುಭೋದಯ,happy
ಇದು ಭಾರವಾಗಿರುತ್ತದೆ,happy
ಹೊಸ ವರ್ಷದ ಶುಭಾಶಯಗಳು..!ಸ್ಪೃಹ,happy
ನೀವು ತುಂಬಾ ಒಳ್ಳೆಯ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದೀರಿ...ಹಲವರ ಆಶೀರ್ವಾದ ಪಡೆಯುತ್ತಿದ್ದೀರಿ. ಯಶಸ್ವಿಯಾಗಲಿ...ಶುಭಾಶಯಗಳು ಸರ್,happy
ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು ರಾಜೀವ್ ಜೀ,happy
ನಿನ್ನ ಸೆರೆವಾಸದಿಂದ ಇಡೀ ಮಹಾರಾಷ್ಟ್ರವೇ ಸಂತಸಗೊಂಡಿದೆ,neutral
ನಿಮ್ಮ ಪ್ರಯತ್ನಗಳಿಗೆ ತುಂಬಾ ಧನ್ಯವಾದಗಳು,happy
ನಾನು ಅವಕಾಶವನ್ನು ಕಳೆದುಕೊಂಡೆ. ಮತ್ತು ಪ್ರಮುಖ ಸಮಯ ತೆಗೆದುಕೊಂಡಿತು !! ಅಭಿನಂದನೆಗಳು,happy
ನಮಸ್ತೇ ಮಮ ಶುಭೋದಯ ಗಣಪತಯೇ ನಮಃ ಶುಭ ಅಂಗರಕಿ ಚತುರ್ಥಿ,happy
ಹೊಸ ವರ್ಷದ ಶುಭಾಶಯಗಳು...! -,happy
ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ಮತ್ತು ಹೊಸ ವರ್ಷದ ಶುಭಾಶಯಗಳು ಸಹೋದರ...,happy
"ಶಿಲ್ಪಾ ಬೋಡ್ಖೆ ಪ್ರೊಫೆಸರ್, ಅವಳು ಎಲ್ಲಿ ಓದುವುದನ್ನು ದೇವರು ನಿಷೇಧಿಸುತ್ತಾನೆ",neutral
ಭವಿಷ್ಯದಲ್ಲಿ ಸಂತೋಷ,happy
ತಾಯಿಯು ದೇವರು ಮತ್ತು ಆತ್ಮದ ಸಂಪೂರ್ಣ ಒಕ್ಕೂಟವಾಗಿದೆ.,happy
ಹೋಳಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು! (!),happy
"ಅದು ಸರಿ, ಸಂತೋಷವನ್ನು ಯಾವುದರಲ್ಲಿಯೂ ಕಾಣಬಹುದು. ನಿರ್ಮಲಾ ಸೀತಾರಾಮನ್ ಅವರಂತೆ.",neutral
ನಮಗೆ ತಿಳಿಸಿದ್ದಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. ದೂರನ್ನು ಪರಿಹರಿಸುವಂತೆ ನಮ್ಮ ಇಲಾಖೆಗೆ ಮನವಿ ಮಾಡಿದ್ದೇವೆ.,neutral
ಜುಲೈ-ಆಗಸ್ಟ್ ನಲ್ಲಿ ಅತಿವೃಷ್ಟಿ ಪರಿಹಾರಕ್ಕೆ ಅನುಮೋದನೆ ನೀಡುವಂತೆ ಡಾ.ರಾಹುಲ್ ಪಾಟೀಲ್ ಆಗ್ರಹ.,neutral
"ಈ ವೀಡಿಯೊ ಅದ್ಭುತವಾಗಿದೆ, ಇದು ನನ್ನ ಬಾಲ್ಯವನ್ನು ನೆನಪಿಸುತ್ತದೆ.",happy
ಇದೊಂದು ದೊಡ್ಡ ಸ್ಫೋಟ!!,happy
ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು ಅಮಾನಾ ಜೀ,happy
ಬಾಳಾಸಾಹೇಬ್ ಠಾಕ್ರೆಯವರ ಬೆಂಬಲವಿದ್ದುದರಿಂದ ಶಿವಸೇನೆಯ ಮುಖ್ಯಸ್ಥ ಉದ್ಧವ್‌ಜಿ ಸಮರ್ಥವಾಗಿ ನಿಭಾಯಿಸಿದರು.,happy
"ಓಂ ನಮಃ ಶಿವಾಯ... ನಿಮ್ಮೆಲ್ಲರಿಗೂ ""ಮಹಾಶಿವರಾತ್ರಿ""ಯ ಶುಭಾಶಯಗಳು!",happy
ನಿಮಗೆ ಮತ್ತು ನಿಮ್ಮ ಕುಟುಂಬಕ್ಕೆ ರಕ್ಷಾ ಬಂಧನ ಮತ್ತು ನರಳಿ ಪೂರ್ಣಿಮೆಯ ಶುಭಾಶಯಗಳು.,happy
ಎಲ್ಲರಿಗೂ ಮಹಾಶಿವರಾತ್ರಿಯ ಶುಭಾಶಯಗಳು!,happy
ವಜ್ರವನ್ನು ಏಕೆ ಧರಿಸಬೇಕು ಏಕೆಂದರೆ ಅದು ದೊಡ್ಡ ಬೆಳಕನ್ನು ನೀಡುತ್ತದೆ?,neutral
ಆರಂಭ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ.,neutral
|| ಶ್ರೀ || ತುಂಬ ಪ್ರೀತಿಯಿಂದ ಮಾಡಿದ ವಿನಂತಿ ‘ಪ್ರೇಮಾಗ್ನಿ’.,neutral
ಎಂಜಿನಿಯರ್‌ಗಳು ನಿರ್ಮಿಸಿದ ವೆಬ್‌ಸೈಟ್‌ಗಳಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಿರುವ ಎಲ್ಲರಿಗೂ ಇಂಜಿನಿಯರ್ ದಿನದ ಶುಭಾಶಯಗಳು,happy
"*ತೆಂಗಿನ ಪೂರ್ಣಿಮಾ ಮತ್ತು ರಕ್ಷಾ ಬಂಧನದ ಶುಭಾಶಯಗಳು, ಶುಭೋದಯ*",happy
ಜವಾಬ್ದಾರಿಯುತ ನಾಯಕನಾಗಿ ನಿಮ್ಮ ಕೆಲಸಕ್ಕೆ ಸೆಲ್ಯೂಟ್!,happy
ನೀನು ವೇದಶಾಸ್ತ್ರದ ಮಂಗಳಕರ ಸಾಕಾರ. ಲೆಕ್ಕವಿಲ್ಲದಷ್ಟು ಮಹಿಮೆಯು ನಿಮ್ಮ ಸಮೃದ್ಧಿಯಾಗಿದೆ.,neutral
ಮಹಾರಾಷ್ಟ್ರ ಪೊಲೀಸರಿಗೆ ಹೃತ್ಪೂರ್ವಕ ವಂದನೆಗಳು,happy
ಅಭಿನಂದನೆಗಳು ಸರ್.. ಯಶಸ್ಸನ್ನು ಪಡೆಯುತ್ತಿರಿ,happy
ಮತ್ತು ಸ್ಮಾರ್ಟ್‌ಫೋನ್‌ನ ವಿವಿಧ ಅತ್ಯಾಕರ್ಷಕ ವೈಶಿಷ್ಟ್ಯಗಳನ್ನು ಅಕ್ಟೋಬರ್‌ನಲ್ಲಿ ಲಭ್ಯಗೊಳಿಸಲಾಗಿದೆ.,neutral
"ಸಹೋದರರೇ, ಇದನ್ನು ಸಾಧ್ಯವಾದಷ್ಟು ಜನರಿಗೆ ಹರಡೋಣ...ಗ್ರಾಮೀಣ ಪ್ರದೇಶಗಳಲ್ಲಿ ಸಂಶೋಧನೆಯ ಪ್ರವೃತ್ತಿಯನ್ನು ಉತ್ತೇಜಿಸೋಣ.",happy
ನಮ್ಮೊಂದಿಗೆ ಸಂವಹನ ಮಾಡಿದ್ದಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. ದೂರನ್ನು ಪರಿಹರಿಸಲಾಗಿದೆ.,neutral
ಮಹಾರಾಷ್ಟ್ರ ರಾಜ್ಯ ಸಚಿವ ಸ್ಥಾನಕ್ಕೆ ಆಯ್ಕೆಯಾಗಿದ್ದಕ್ಕೆ ಹೃತ್ಪೂರ್ವಕ ಅಭಿನಂದನೆಗಳು.,happy
ವೇಟ್ ಲಿಫ್ಟಿಂಗ್ ನಲ್ಲಿ ಬೆಳ್ಳಿ ಪದಕ ಗೆದ್ದ ಮೀರಾಬಾಯಿ ಚಾನು ಅವರಿಗೆ ಅಭಿನಂದನೆಗಳು...,happy
"ನಾನು ತುಂಬಾ ಉತ್ಸುಕನಾಗಿದ್ದೇನೆ, ಪ್ರತಿಯೊಬ್ಬರೂ ಇದನ್ನು ನೋಡಬೇಕು.",happy
ಸರ್ ದೊಡ್ಡ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾರೆ. ನಾವು ನಿಮ್ಮೊಂದಿಗಿದ್ದೇವೆ,neutral
ಮರಾಠವಾಡದ ಅಭಿವೃದ್ಧಿ ಹಿನ್ನಡೆಯನ್ನು ತುಂಬುವ ಬೇಡಿಕೆಯನ್ನು ಆಕಾಶ್ ಜಿ ಈಡೇರಿಸಿದ್ದಾರೆ.,neutral
ಇದು ನಿಜವಾಗಿಯೂ ಒಂದು ಅದ್ಭುತ ಅನುಭವ.,happy
ಈ ವಿಡಿಯೋ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ. ಇದು ಎಲ್ಲರಿಂದಲೂ ವೈರಲ್ ಆಗಬೇಕು...,happy
"ಈ ಹೊಸ ವರ್ಷವನ್ನು ಸ್ವಾಗತಿಸೋಣ, ಹಳೆಯ ಕನಸುಗಳು, ಹೊಸ ಹೂವುಗಳು, ಹೊಸ ವರ್ಷದ ಶುಭಾಶಯಗಳು...",happy
ನಿಮ್ಮ ಶಕ್ತಿ ಶಾಶ್ವತವಾಗಿ ಸ್ಥಗಿತಗೊಂಡಿದೆಯೇ? ಹಾಗಾದರೆ ಇದು ನಿಮಗೆ ಸುವರ್ಣಾವಕಾಶ,neutral
"ಗುಡ್ ನ್ಯೂಸ್, ಬೌಲರ್ ಉಮೇಶ್ ಯಾದವ್ ತಂದೆಯಾದರು./-...",happy
ಬಡವರು ನಜ್ಜುಗುಜ್ಜಾಗುತ್ತಾರೆ.. ಶಿವ ಭೋಜನ ತಾಳಿ ಸವಿಯುವವರು ಬಹಳ ಮಂದಿ ಇದ್ದಾರೆ..,neutral
ಸಾರ್ ನೀವು ರೈತರಿಗೆ ಏನಾದರೂ ಮಾಡ್ತೀರಾ,happy
"ದೈನಿಕ್ ಏಕಮಾತ್, ದೇಶೋನ್ನತಿ, ಮರಾಠವಾಡ ಕೇಸರಿ ಪತ್ರಿಕೆಗೆ ಧನ್ಯವಾದಗಳು...",happy
ಇದು ನಿಜ ಸಹೋದರ,neutral
"ಧನ್ಯವಾದಗಳು ತೈಸಾಹೇಬ್, ನಿಮ್ಮ ಶುಭ ಹಾರೈಕೆಗಳು ಹೆಚ್ಚಿನ ಶಕ್ತಿಯನ್ನು ನೀಡುತ್ತವೆ",happy
ದೇವಭಾವು ಅವರಂತಹ ಕರ್ತವ್ಯನಿಷ್ಠ ಮತ್ತು ಪ್ರಾಮಾಣಿಕ ನಾಯಕ ನಮಗೆ ಬೇಕು,neutral
ಇಂದಿನಿಂದ ಪ್ರಾರಂಭವಾಗುವ ನವರಾತ್ರಿ ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ಎಲ್ಲರಿಗೂ!,happy
"ಪ್ರವಾಸ್ ಉತ್ಸವಕ್ಕೆ ಧನ್ಯವಾದಗಳು, ನಾನು ಈಗ ನನ್ನ ಪ್ರಯಾಣವನ್ನು ಕೈಗೆಟುಕುವ ಬೆಲೆಯಲ್ಲಿ ಪೂರ್ಣಗೊಳಿಸಬಹುದು.",happy
ಸಂತನಗರಿ ಶೇಗಾಂವ್‌ನಲ್ಲಿ ಸ್ವರಾಜ್ಯ ಧ್ವಜ ಯಾತ್ರೆಗೆ ಸ್ವಾಗತ! ..//,happy
ಇಡೀ ಮಹಾರಾಷ್ಟ್ರವೇ ಸುಖವಾಗಿರುವಂತೆ ಹಕ್ಕಿಗೆ ಮೋಸ ಮಾಡಿದರು.,angry
ನೀವು ಸಂತೋಷದ ರೈತರಾಗಲಿ: ಎಲ್ಲಾ ರೈತ ಸಹೋದರ ಸಹೋದರಿಯರಿಗೆ ರಾಷ್ಟ್ರೀಯ ರೈತ ದಿನದ ಶುಭಾಶಯಗಳು.,happy
"ನಾಗಪಂಚಮಿ ಹಬ್ಬದ ವಿಜೇತರಿಗೆ ಸ್ವರಾಜ್ಯದ ಗೌರವಾರ್ಥ ಸೀರೆ, ಚಿನ್ನದ ಮೂಗುತಿ, ಬೆಳ್ಳಿ ಉಂಗುರ ಮತ್ತು ಕೆಲವು ವಸ್ತುಗಳನ್ನು ನೀಡಲಾಗುವುದು.",happy
ಸಮರ್ಪಣೆ ಇರುವಲ್ಲಿ ಸೋಲು ಇರುವುದಿಲ್ಲ ಮತ್ತು ಪ್ರೀತಿಯ ಬಗ್ಗೆ ಹೇಳಿಕೆ ಸಂಪೂರ್ಣವಾಗಿ ಸರಿ.,happy
ಜೈ ಶ್ರೀ ರಾಮ್ ಚೈತ್ರ ಪೂರ್ಣಿಮೆ ಮತ್ತು ಹನುಮ ಜಯಂತಿಯ ಶುಭಾಶಯಗಳು,happy
ಹಿರಿಯರ ಸಂಗದಲ್ಲಿ ಜ್ಞಾನಾಭಿಷೇಕ - ಡಾ.ಮಾಲಪಾಣಿ.//,happy
"ಸಿಗ್ನಲ್ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ, ಈಗ ಆಶಾದಾಯಕವಾಗಿ ಬೆಳಕು ಇರುತ್ತದೆ ಮತ್ತು ದಾರಿ ಗೋಚರಿಸುತ್ತದೆ",neutral
"ಸಂತೋಷವಾಗಿರಲು ಒಂದೇ ಒಂದು ಸರಳ ಮಾರ್ಗವಿದೆ... ನಿಮ್ಮಿಂದ ನಿರೀಕ್ಷೆಗಳನ್ನು ಹೊಂದಿರಿ, ಇತರರಿಂದ ಅಲ್ಲ.",happy
ಆಳಂದಿಯಲ್ಲಿ ಒಂದು ಗ್ರಾಮ ಒಂದು ಗಣೇಶೋತ್ಸವ ಕಾರ್ಯಕ್ರಮಕ್ಕೆ ಉತ್ಸಾಹದ ಪ್ರತಿಕ್ರಿಯೆ.../ /,happy
"ಓಂ ಗಣ ಗಣಪತಯೇ ನಮಃ ಓಂ ನಮಃ ಶಿವಾಯ ಗಣಪತಿ ಬಪ್ಪ ಮೋರ್ಯ, ಮಂಗಳಮೂರ್ತಿ ಮೋರ್ಯ",happy
ಹೊಸ ವರ್ಷದ ಮೊದಲ ಮುಂಜಾನೆ ಮಹಾರರ ಶೌರ್ಯಕ್ಕೆ ಸಾಕ್ಷಿಯಾಗಿದೆ.,happy
ತುಂಬಾ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ,neutral
"ತುಂಬಾ ಒಳ್ಳೆಯ ಚಟುವಟಿಕೆ, ನಾನು ಕೂಡ ಸೇರುತ್ತೇನೆ",neutral
"ಬ್ಯಾಡ್ಮಿಂಟನ್ ಸಿಂಗಲ್ಸ್ ಫೈನಲ್ (ಪುರುಷರು) ನಡೆಯುತ್ತಿದ್ದು, ಲಕ್ಷ್ಯ ಸೇನ್ ಅದ್ಭುತವಾಗಿ ಆಡುತ್ತಿದ್ದಾರೆ.",happy
ಧುಲೇಕರರ ಪರವಾಗಿ ಬಾಬಾಸಾಹೇಬರಿಗೆ ವಂದನೆಗಳು,happy
ಪುಣೆಯ ನಿವಾಸಿಗಳು ತಮ್ಮ ಮನೆಯ ಹೊರಗೆ ಬೋರ್ಡ್ ಹಾಕಿದರೆ ಪರಿಹಾರ ಸಿಗುತ್ತದೆ.,neutral
ಅಮರಾವತಿ ತಾಲೂಕಿನ ಅಂಜನಗಾಂವ ಬರಿಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ಮಹಾರಾಜಸ್ವ ಅಭಿಯಾನದಲ್ಲಿ ಸಭಿಕರನ್ನುದ್ದೇಶಿಸಿ ಮಾತನಾಡಿದರು.,neutral
ಪ್ರಥಮೇಶ್ ಸಾಮಾಜಿಕ ಜಾಲತಾಣಗಳ ಮೂಲಕ ವಿಶ್ವದಾದ್ಯಂತ ಮೆಚ್ಚುಗೆ ಪಡೆಯುತ್ತಿದ್ದಾರೆ./-...,happy
ರವೀಂದ್ರ ಪಾಟೀಲ್ ಮತ್ತು ಕುಟುಂಬದವರು ನಿಮಗೆ ಮತ್ತು ನಿಮ್ಮ ಇಡೀ ಕುಟುಂಬಕ್ಕೆ ಹೊಸ ವರ್ಷದ ಶುಭಾಶಯಗಳು.,happy
"ತುಂಬಾ ಚೆನ್ನಾಗಿ ಬರೆಯಲಾಗಿದೆ, ಅದ್ಭುತ ಬೆದರಿಕೆ. ಈ ಆಲೋಚನೆಗಳನ್ನು ಕೆಲವು ಜನರೊಂದಿಗೆ ಹಂಚಿಕೊಳ್ಳುವುದು,",happy
"ಇಲ್ಲಿ ಕಾಲೇಜಿನಲ್ಲಿ ಶರ್ಮಾ ಟೀ ಟ್ರೈ ಮಾಡಿ, ಅಂತಹ ಟೀ ನಿಮಗೆ ಬೇರೆಲ್ಲೂ ಸಿಗುವುದಿಲ್ಲ",neutral
ಇವರೆಲ್ಲ ನಾಲ್ಕೈದು ತಿಂಗಳು ತಯಾರಿ ನಡೆಸುತ್ತಾರೆ,neutral
ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ,happy
