text,sentiment
শুরুটা খুব ভালো।,neutral
|| মিঃ || পরম ভালোবাসায় একটি অনুরোধ করা হলো 'প্রেমাগ্নি'।,neutral
প্রকৌশলীদের দ্বারা নির্মিত ওয়েবসাইটে যারা কাজ করছেন তাদের সবাইকে প্রকৌশলী দিবসের শুভেচ্ছা,happy
"*শুভ নারকেল পূর্ণিমা এবং রক্ষা বন্ধন, শুভ সকাল*",happy
একজন দায়িত্বশীল নেতা হিসেবে আপনার কাজকে স্যালুট!,happy
তুমি বেদশাস্ত্রের শুভ মূর্ত প্রতীক। অগণিত মহিমা তোমার সমৃদ্ধি।,neutral
মহারাষ্ট্র পুলিশকে আন্তরিক স্যালুট,happy
অভিনন্দন স্যার.. সাফল্য পেতে থাকুন,happy
আর অক্টোবরে স্মার্টফোনের বিভিন্ন চমকপ্রদ ফিচার উপলব্ধ করা হয়েছে।,neutral
"ভাইয়েরা, আসুন আমরা এটি যতটা সম্ভব মানুষের কাছে ছড়িয়ে দিই...গ্রামীণ এলাকায় গবেষণার প্রবণতাকে প্রচার করি।",happy
আমাদের সাথে যোগাযোগ করার জন্য ধন্যবাদ. অভিযোগের নিষ্পত্তি হয়েছে।,neutral
মহারাষ্ট্র রাজ্যের মন্ত্রী পদে নির্বাচিত হওয়ায় আন্তরিক অভিনন্দন।,happy
ভারোত্তোলনে রৌপ্য পদক জয়ী মীরাবাই চানুকে অভিনন্দন...,happy
"আমি এটির জন্য খুব উত্তেজিত, প্রত্যেকের এটি দেখা উচিত।",happy
স্যার দারুণ কাজ করছেন। আমরা আপনার সাথে আছি,neutral
আকাশ জি মারাঠওয়াড়ার উন্নয়ন ব্যাকলগ পূরণের দাবি পূরণ করেছেন।,neutral
এটা সত্যিই একটি অসাধারণ অভিজ্ঞতা ছিল.,happy
এই ভিডিওটি খুব ভালো। এটা সবার থেকে ভাইরাল হওয়া উচিত...,happy
"আসুন এই নতুন বছরকে স্বাগত জানাই, পুরোনো স্বপ্ন, নতুন ফুল, শুভ নববর্ষ...",happy
আপনার ক্ষমতা স্থায়ীভাবে আউট? তাহলে এটি আপনার জন্য একটি সুবর্ণ সুযোগ,neutral
"সুখবর, বাবা হয়েছেন বোলার উমেশ যাদব।",happy
বেচারা পিষ্ট হবে.. শিব ভোজন থালি উপভোগ করে এমন অনেক লোক আছে..,neutral
স্যার কৃষকদের জন্য কিছু করতে পারেন?,happy
"দৈনিক একমত, দেশোন্নতি, মারাঠওয়াড়া কেশরী পেপারকে ধন্যবাদ...",happy
এটা সত্যি ভাই,neutral
"ধন্যবাদ তাইসাহেব, আপনার শুভকামনা অনেক শক্তি দেবে",happy
দেবভাইয়ের মতো কর্তব্যপরায়ণ ও সৎ নেতা দরকার,neutral
আজ থেকে শুরু হওয়া নবরাত্রি উৎসবের জন্য সবাইকে শুভেচ্ছা!,happy
"প্রবাস উৎসবের জন্য ধন্যবাদ, আমি এখন সাশ্রয়ী মূল্যে আমার ভ্রমণ সম্পূর্ণ করতে পারি।",happy
সন্তনগরী শেগাঁওয়ে স্বরাজ্য পতাকা যাত্রা স্বাগত! ..//,happy
তিনি পাখিটিকে ঠকালেন যাতে গোটা মহারাষ্ট্র খুশি থাকে।,angry
আপনি একজন সুখী কৃষক হোন: সকল কৃষক ভাই ও বোনদের জাতীয় কৃষক দিবসের শুভেচ্ছা।,happy
"নাগপঞ্চমী উৎসবের বিজয়ীদের স্বরাজের সম্মানে একটি শাড়ি, একটি সোনার নাকের আংটি, একটি রূপার আংটি এবং কিছু জিনিস দেওয়া হবে।",happy
যেখানে নিবেদন আছে সেখানে কোনো পরাজয় নেই এবং ভালোবাসার কথাটি একেবারেই সঠিক।,happy
জয় শ্রী রাম চৈত্র পূর্ণিমা এবং হনুমান জয়ন্তীর শুভেচ্ছা,happy
প্রবীণদের সঙ্গে জ্ঞানের অভিষেক - ডঃ মালপানি।//,happy
"সিগন্যাল খুব ভালো হয়েছে, এখন আশা করছি আলো থাকবে এবং পথ দেখা যাবে",neutral
"সুখী হওয়ার একটাই সহজ উপায়... নিজের থেকে প্রত্যাশা রাখুন, অন্যের কাছ থেকে নয়।",happy
আলন্দিতে একটি গ্রাম এক গণেশোৎসব উদ্যোগে উত্সাহী সাড়া...//,happy
"ওম গন গনপতয়ে নমঃ ওম নমঃ শিবায় গনপতি বাপ্পা মর্যা, মঙ্গলমূর্তি মোর্যা",happy
নতুন বছরের প্রথম প্রভাত মহারসের সাহসিকতার সাক্ষ্য দেয়।,happy
খুব খুব ভাল,neutral
"খুব সুন্দর কার্যকলাপ, আমিও যোগদান করি",neutral
ব্যাডমিন্টন একক ফাইনাল (পুরুষ) চলছে এবং লক্ষ্য সেন দুর্দান্ত খেলছেন।,happy
ধুলেকার মানুষের তরফে বাবাসাহেবকে ধন্যবাদ,happy
পুনের বাসিন্দারা তাদের বাড়ির বাইরে একটি বোর্ড লাগালে স্বস্তি পাবেন।,neutral
অমরাবতী তালুকের অঞ্জনগাঁও বাড়ীতে আয়োজিত মহারাজস্ব প্রচারে শ্রোতাদের উদ্দেশ্যে ভাষণ দেন।,neutral
সোশ্যাল মিডিয়ার মাধ্যমে প্রথমমেশ সারা বিশ্বে প্রশংসিত হচ্ছে।/-…,happy
রবীন্দ্র পাতিল এবং পরিবার আপনাকে এবং আপনার পুরো পরিবারকে নতুন বছরের শুভেচ্ছা জানায়।,happy
"খুব ভালো লেখা, চমৎকার হুমকি। এই চিন্তাগুলো কিছু মানুষের সাথে শেয়ার করছি,",happy
"এখানে কলেজে শর্মা চা খেয়ে দেখুন, এমন চা আর কোথাও পাবেন না",neutral
তাদের সবাই চার থেকে পাঁচ মাস ধরে প্রস্তুতি নেয়,neutral
খুব সুন্দর,happy
"এক সূর্য, এক চাঁদ, এক দল শিবসেনা এবং এক নেতা শ্রী উদ্ধব সাহেব বালা সাহেব ঠাকরে।",happy
"ধন্যবাদ, এই ভূমিকা আপনার কাছ থেকে প্রত্যাশিত ছিল.",happy
| সনাতন পদ্ধতিতে সাংলিতে শিব রায়ের আগমন।,happy
শুভ জন্মদিন ভাই!!,happy
সাহেবও মাশালির প্রচার ও প্রসার করেন।,neutral
এই ধরনের প্ল্যাটফর্ম যা আমাদের সেরা শিক্ষা দিচ্ছে..দারুণ,happy
আপনি কি জানেন স্যার আপনি সম্মানিত হতে যাচ্ছেন?,happy
প্রশংসনীয় উদ্যোগ ও সঠিক চিন্তা..!,happy
"আমাকে দ্রুত বলুন স্যার, আমরা আপনার জন্য খুব উত্তেজিত",happy
আপনার অতীত অভিজ্ঞতা এবং স্মৃতি আপনার সম্পদ। যেটা শুনতে ভালো লাগে।,happy
শুভ নববর্ষ তাইসাহেব,happy
"খুব ন্যায্য হন, সর্বদা প্রতিনিধি এবং প্রতিনিধি হতে প্রস্তুত",happy
আপনাদের সকলের এই ভালোবাসা সব সময় এভাবেই থাকুক।,happy
সবার জন্য শুভকামনা,happy
বিদেশি পর্যটকরা ইমারতি-./.?,neutral
মিষ্টি কথা আছে! সবাইকে মকর সংক্রান্তির শুভেচ্ছা!,happy
ওম নমঃ শিবায়,neutral
"আপনার প্রশংসার জন্য ধন্যবাদ, আমরা পরবর্তী পদক্ষেপের জন্য আপনার অভিযোগটি সংশ্লিষ্ট থানায় পাঠাচ্ছি",neutral
"প্রতিটি হিন্দু, দেশপ্রেমিক ভারতীয় অবশ্যই এটি পড়তে হবে!",neutral
লোকেরা বিশ্বাস করে যে বিয়েতে নাচ করা সুখ এবং প্রজ্ঞার বিষয়। .,happy
ভারত ডিসেম্বর থেকে GK-এর সভাপতিত্ব করবে এবং প্রথমবারের মতো G নেতাদের শীর্ষ সম্মেলন আহ্বান করবে৷,happy
আমি সত্যিই এই মহান ট্রেলার পছন্দ.,happy
জ্যোতিরাদিত্য জি শিন্ডেকে জন্মদিনের শুভেচ্ছা,happy
কোলহাপুরে দিওয়ালি উদযাপন খুব সুন্দর এবং সেই সময় সেখানে উপস্থিত ছিলেন শ্রদ্ধেয় নেতা রাজ ঠাকরে সাহেব।,happy
এখন মানুষ বিশ্বাস করতে শুরু করেছে ভাউ হিন্দুদের আসল শত্রু কে। জয় মহারাষ্ট্র।,angry
পাঁচ হাজার ফলোয়ার পেয়ে আমরা সবাই খুশি,happy
আপনি ঠিক বলেছেন আপনার দলের পাপ্পু সেনার কারণেই বিজেপির উন্নয়ন হয়েছে।,neutral
"লেখক, দার্শনিক এবং নোবেল বিজয়ী গুরু রবীন্দ্রনাথ ঠাকুরকে তাঁর স্মৃতি দিবসে আন্তরিক শ্রদ্ধাঞ্জলি।",happy
ভারী ছিল,neutral
বিজয় বালা সাহেবের আশীর্বাদ।,happy
ভবিষ্যতের জন্য শুভ কামনা!,happy
মহারাষ্ট্রের পারিবারিক দেবতা খন্ডোবার শুভ চম্পাষষ্ঠী উৎসব!,happy
শুভকামনা... আমরাও আপনাকে সমর্থন করি... জয় বিদর্ভ,happy
কোজাগিরি পূর্ণিমার শুভেচ্ছা!!,happy
এই গুরুত্বপূর্ণ দায়িত্ব পাওয়ার জন্য অভিনন্দন।,happy
সুতরাং আপনার অস্তিত্ব আরও ভাল মানুষের জন্য প্রতিশ্রুতিবদ্ধ।,neutral
শক সম্পর্কে কি? অনেক নতুন শিব সৈনিক সেই শূন্যস্থান পূরণ করতে প্রস্তুত..!!,happy
"খুব সুন্দর স্যার, এই সামান্য সাহায্য সেই পরিবারের সবার মুখে হাসি ফুটিয়েছে।",happy
"সর্ব মঙ্গল মাঙ্গলে, শিবে সর্বার্থ সাধিকা, শরণ্যা ত্রিম্বকে গৌরী, নারায়ণী নমোস্তুতে...",happy
শুভ জন্মদিন ভাই,happy
শুভ যাত্রা গুরুজী। ./_,happy
মারাঠি টাইগার আপনাকে নিয়ে খুব গর্বিত এবং গর্বিত,happy
খুব চিন্তিত! মন ভরে থাকবে। কিন্তু এসবই অনুভূত হতে থাকে জুনের পর থেকে।,sad
এরা বিদেশী,neutral
কিশোর ছেলেকে বর বললে খুশি হবে না।,neutral
আমার সহকর্মীদের দীর্ঘায়ু কামনা করছি।,happy
সাত দিনের ভাগবত জ্ঞান গঙ্গার উদ্বোধন।,neutral
"মহারাষ্ট্র দেশের ইতিহাসে একটি গর্বিত এবং পবিত্র মুহূর্ত হিসাবে পালিত হয়, এর উত্সাহীদের মতামত আরও বেশি উত্সাহী।",happy
"চোয়াল ভাঙা সত্ত্বেও, অনিল কুম্বলে একা ওভার বল করার সাহস পেয়েছিলেন...",happy
ডম্বিভালিতে রং খেলার সময় ছোটখাটো বিবাদে দুই গোষ্ঠীর মধ্যে সংঘর্ষ হয়।,neutral
মহারাষ্ট্রের উজ্জ্বল ভবিষ্যতের জন্য স্বচ্ছ নিয়োগ...,neutral
"হাওয়া আসে দো, মহারাষ্ট্রের হাসির মেলা আমার প্রিয় অনুষ্ঠান।",happy
ধন্যবাদ বিক্রান্ত জি! আসুন আমরা মারাঠা যুবকদের সুবিধার জন্য একসাথে কাজ করি!,happy
আমাদের বন্ধু ডাঃ আমোল কন্যা রত্ন পেয়েছেন,happy
"যদিও সময়ের সাথে সব পরিবর্তন ঘটবে, আমরা আমাদের সংকল্প ত্যাগ করিনি",happy
রায়গড় জেলায় আপনার সাথে উপস্থিত লোকদের এই বাক্যটি বলার জন্য আপনাকে ধন্যবাদ। মন্ত্রী মেন্টর,happy
জ্যোতিষশাস্ত্র বক্তৃতা সিরিজের অসাধারণ সাড়া - ./--…,neutral
তাদের জন্য এক নম্বর আইডিয়া হল ড্রাম বাজানো এবং গান গাওয়া।,happy
সকলকে সংকেত চতুর্থীর শুভেচ্ছা,happy
অভিনন্দন এবং শুভকামনা। পরবর্তী ব্যাচ অবশ্যই আসবে যখন এটি পুনেতে থাকবে।,happy
শক্তিশালী দেবতা মাঙ্গুতকে বন্দী করা হয়েছিল এবং নামগুলি এলোমেলো করা হয়েছিল। আপনার ইতিহাস অধ্যয়ন বিতর্কিত.,happy
সমুদ্র প্রহরী ও লাইফ গার্ডদের সহায়তায় নিরাপদে গণপতি বিসর্জন সম্পন্ন হয়।,neutral
আজ থেকে শুরু হওয়া বাঁধ প্রকল্পের উদ্বোধনের জন্য সবাইকে শুভেচ্ছা!,happy
কোজাগিরি পূর্ণিমার শুভেচ্ছা।,happy
সকলকে রক্ষাবন্ধন ও নরলী পূর্ণিমার শুভেচ্ছা..!,happy
মাদ্রাজ ছাত্রদের দ্বারা তৈরি নতুন সফটওয়্যার থেকে সেক্টরটি ব্যাপকভাবে উপকৃত হবে,happy
শুভ জন্মদিন স্যার,happy
"প্রিয় নাথাভাউ খাডসে, আপনাকে নববর্ষের শুভেচ্ছা..//…",happy
পরিকল্পনা একটি বাস্তব সাফল্য বিবেচনা করুন.,neutral
সমস্ত নাগরিকদের জন্মদিনের শুভেচ্ছা!,happy
অন্যান্য জনপ্রতিনিধিদেরও এটি অনুসরণ করা উচিত। খুব সুন্দর কার্যকলাপ.,happy
"অভিনন্দন স্যার, আগামীর জন্য শুভ কামনা...",happy
ভীমা কোরেগাঁও বীরত্ব দিবসের শুভেচ্ছা...!!!,happy
রাধে-রাধে,neutral
আপনাদের সকলের দোয়ায় অনাসরকা সম্পন্ন হলো। সবাইকে অনেক ধন্যবাদ,happy
ভ্রাতৃত্বের অটুট বন্ধনের উৎসব রক্ষাবন্ধন ও নারকেল পূর্ণিমা উপলক্ষে সকলকে শুভেচ্ছা!,happy
এই সিদ্ধান্ত অবশ্যই রাষ্ট্রের বিচার ব্যবস্থাকে আরও দক্ষ করতে সাহায্য করবে।,neutral
"অভিনন্দন ভাই... আপনি ইতিহাস সৃষ্টি করেছেন, বাহুবলী নীরজ চোপড়া",happy
সেই সব সাহসী সাংবাদিকদের জন্য শুভকামনা যারা বলতে থাকেন গণতন্ত্র বেঁচে আছে,happy
ধনুভাই ছাত্রদের রোল মডেল।,happy
রাজি কিন্তু এখন এটা একটা নেশা হয়ে গেছে,sad
শুভ কোজাগিরি পূর্ণিমা!,happy
মীরাবাই চানুকে আন্তরিক অভিনন্দন।,happy
তাদের দেখালেন নারী শক্তি। আপনার সাহসের প্রশংসা করা উচিত।,happy
এখন একটা বড় লড়াই হবে... বালা সাহেবের শিবসেনা বনাম উদ্ধব ঠাকরের শিবসেনা। বালা সাহেবের শিবসেনা,neutral
এটা সত্য,neutral
এ ধরনের অনুষ্ঠান হওয়া খুবই অনন্য। ......,happy
জয় স্বামীনারায়ণ গনপতি বাপ্পা মর্যমঙ্গলমূর্তি মর্যা!!,happy
ভাই বোনের অটুট ভালোবাসা ও সম্পর্কের উৎসব রক্ষাবন্ধনের শুভেচ্ছা...!,happy
ফ্যামিলিজম একটি সুন্দর শব্দ। পরিবারতন্ত্র হল দেশের প্রতি সমগ্র পরিবারের নিবেদন।,happy
আমাদের কথা শোনার জন্য আপনাকে অনেক ধন্যবাদ। আপনি নৈতিক শক্তি পেতে পারেন! ',happy
আমরা মারাঠিরা স্বাক্ষরের জন্য কৃতজ্ঞ।,neutral
হর হর মহাদেব পুষ্প জি। শুভ সকাল।//…,happy
ব্যাডমিন্টনে সোনা জিতেছেন পিভি সিন্ধু।,happy
"শিগগিরই সব শ্রমিকের ওপর থেকে নিষেধাজ্ঞা উঠে যাবে, চিন্তা নেই",neutral
আপনার ভাষা বিজেপির সভ্যতা,neutral
মহালক্ষ্মীর দর্শন দিয়ে নতুন বছরের শুরু...,happy
শুভ নববর্ষ ভাই।/_/…,happy
গুজরাট দ্রুত উন্নয়নের নতুন উচ্চতায় পৌঁছেছে: প্রধানমন্ত্রী,happy
"এগিয়ে যাও ভাই + অনেক অভিনন্দন, অনেক আশীর্বাদ আমাদের, ভূত আসুদা",happy
তারপর থেকে শেগাঁও যাননি তবে অভিজ্ঞ গোদামওয়ালে। খুব ভালো..,happy
"এটি সত্যিই আশ্চর্যজনক, এটি শিক্ষার্থীদের আরও ভাল শিক্ষা প্রদান করবে।",happy
তিনি আশ্চর্যজনক র‍্যাপও গেয়েছেন...,neutral
তাদের দীপাবলি খুব জমকালো হবে,happy
নবনিযুক্ত মহিলা সরপঞ্চ রঞ্জনা পুকলেকে সংবর্ধনা দেওয়া হয়।,neutral
"এটি সস্তা জ্বালানির একটি দুর্দান্ত বিকল্প, প্রযুক্তি নিয়েও কাজ করছে",neutral
"ভারত এবং বিজেপির সাথে হাত মেলান, একসাথে আমরা একটি ভাল ভবিষ্যতের দিকে দুর্দান্ত অগ্রগতি করতে পারি।",happy
মঞ্চ পার হওয়ার জন্য অভিনন্দন,happy
সকলকে ঘাতস্থান ও নবরাত্রি উৎসবের শুভেচ্ছা।,happy
জীবনে সফলতা পেতে চানক্যের এই কথাগুলো সবসময় মনে রাখবেন,neutral
সবাইকে কোজাগিরি পূর্ণিমা দিবসের শুভেচ্ছা!,happy
"সাহেব জয় মহারাষ্ট্র, আমার মৃত্যু পর্যন্ত আপনার সাথে,",happy
জয় সনাতন পবিত্র আর্য ভূমিতে স্বাগতম..বসুদৈব কুটুম্বকম,happy
আপনাকে এবং আপনার পরিবারের জন্য শুভ নববর্ষ,happy
আমি নাগপুরের প্রতিটি নাগরিকের পক্ষ থেকে তাকে ধন্যবাদ জানাই।,neutral
অনেক বালাসাহেব আছেন কিন্তু শ্রদ্ধেয় বালাসাহেব ঠাকরে একজনই।,happy
ভারতের প্রথম পদক ১৯৭১ সালে,happy
শুভ নববর্ষ স্যার..,happy
গরীবের কৈওয়ারী সাহেব আমাদের আসল অহংকার।,happy
ভুটানের সর্বোচ্চ পুরস্কারে সম্মানিত প্রধানমন্ত্রী নরেন্দ্রজি মোদি! আন্তরিক অভিনন্দন,happy
! প্রধান ইঞ্জিন ..//…,neutral
"সহ্যাদ্রি প্রতিষ্টান, পুনে কর্তৃক অনন্য কাজ! .//",happy
প্রেমে বিশ্বাস!,neutral
এটা সঠিক,neutral
জয় ভবানী জয় শিবরায় আমাদের ঐক্যবদ্ধ হওয়া ছাড়া কোন উপায় নেই,happy
প্রতিদিন ঈশ্বরের স্মরণের জন্য সাত্ত্বিক পদকের সুবিধা নেওয়া নিশ্চিত করুন।,neutral
: নারওয়াদে স্থানীয় রাজনীতিতে সক্রিয় নেতা হিসেবে পরিচিত ছিলেন।,happy
কেন্দ্রীয় সচিবালয়ের সেক্রেটারি বড় ভাই প্রবীণ গায়কওয়াড়কে জন্মদিনের শুভেচ্ছা।,happy
বিয়ের ফাঁদে পড়ার চেয়ে ভালো আর কিছুই হতে পারে না।,neutral
এটি একটি খুব ভারী থ্রেড... দেশপ্রেমিকদের জন্য পড়তে হবে,happy
'সিন্ধুদুর্গ জেলা প্রকৃতির আশীর্বাদপুষ্ট; 'একটি আদর্শ শিক্ষার পরিবেশ তৈরি করার চেষ্টা করুন।',happy
"স্যার, আপনি বিশ্বস্ত ও নির্ভীক হিসেবে ইতিহাসে লিপিবদ্ধ থাকবেন।",happy
শুভ জন্মদিন ওম আচার্যজি,happy
জয় শিব শম্ভু হর হর মহাদেব শুভ সকাল বন্দনা,happy
! তাঁর শাহানী সকাল গল্প ও রহস্য গল্পের সংকলন।,neutral
ওম সর্বমঙ্গল মঙ্গলে শিবে সর্বার্থ সাধিকা। শরণে ত্র্যম্বকে গৌরী নারায়ণী নমোৎসুতে।,happy
শুভকামনা সহ্যাদ্রি! ./_/…,happy
শুভ নাগপঞ্চমী স্যার,happy
কিন্না সোনা গান সত্যিই আশ্চর্যজনক..সঙ্গীতটি তাজা,happy
ভারতের গর্ব.. বন্দে ভারত ট্রেন..,happy
"শুভ জন্মদিন ""দেবদি দেব"" দাদা!",happy
আপনার মতো দক্ষ কর্মকর্তা থাকলে এই জেলা অবশ্যই এগিয়ে যাবে।,happy
এগুলি দুর্দান্ত চিন্তাভাবনা এবং সাক্ষাত্কার আলোচনার নিখুঁত প্রতিকৃতি।,neutral
এটাও ভারী হয়ে ওঠে,neutral
শুভ জন্মদিন স্যার। ./…,happy
"দাদা, আমি আলোচনা পছন্দ করি, কোথাও কোনো বিভ্রান্তি নেই, আলোচনা শান্তিপূর্ণভাবে চলছে...",neutral
আরেকজন সুবিধাভোগী।,neutral
আপনার স্বরাষ্ট্রমন্ত্রী কোটি কোটি টাকা চাঁদা আদায়ে ব্যস্ত ছিলেন শুনে খুশি হয়েছিলেন এবং চার্জ চাপতে হয়নি!,neutral
স্যার আমাদের বিশেষ বন্ধু,neutral
এই সমস্ত ছাত্রছাত্রীদের এবং প্রবোধিনীর পুরো টিমের জন্য শুভকামনা!,happy
শুভ জন্মদিন নানাসাহেব,happy
শিবশ্রী পুরুষোত্তম খেদকর সাহেবকে জন্মদিনের শুভেচ্ছা।,happy
"অভিজ্ঞতা অর্জন করুন এবং নিজের উপর বিশ্বাস রাখুন, আপনি বিশ্ব জয় করবেন।",happy
একটানা ভালো কাজ করা খুব কঠিন কিন্তু আপনি প্রকৃতিকে বাঁচানোর জন্য যথাসাধ্য চেষ্টা করছেন,neutral
এই উভয় ব্যক্তিই তাদের নিজস্ব উপায়ে গুরুত্বপূর্ণ এবং মূল্যবান,neutral
সমস্ত ভক্তদের মহাশিবরাত্রির শুভেচ্ছা!,happy
ফুল জোলার ছেলেটি পিএইচডি করার সাথে সাথেই তোতলার আনন্দ আকাশচুম্বী হয়ে গেল।,happy
"আসলে, মানুষ উদযাপন উপভোগ করে ...",neutral
তাই মহারাষ্ট্রের রাজনীতিতে দেবেন্দ্রজির মুদ্রা বিরাজ করছে।,happy
"আমি আগেই বলেছিলাম এই ভগবান, বন্ধু.. ভগবান ভাই সত্যিই তোমার।",happy
শুভ নববর্ষ সাহেব সঞ্জয় ওয়াঘমারে আমবাজোগাই,happy
শ্রী হনুমান জন্মোৎসব চৈত্র শুদ্ধ পূর্ণিমা শ্রী জ্যোতির্লিঙ্গ যাত্রা,neutral
এই সহযোগিতার জন্য তিনি ধুমাল পরিবারের প্রতি কৃতজ্ঞতা প্রকাশ করেন।,neutral
LVM এর সফল লঞ্চের জন্য অভিনন্দন!,happy
শুভ ইঞ্জিনিয়ার দিবস..!!,happy
শিকড় উর্দুতে এবং এটি একটি গর্বিত ঐতিহ্য,happy
লাসুরগাঁওয়ে অভাবী মহিলাদের মধ্যে অশোক সোনাওয়ানের গরম কাপড় বিতরণ।//…,neutral
"স্বচ্ছ সার্ভেক্ষন গ্রামীণ এর উদ্বোধন, অনুগ্রহ করে আসুন/-...",neutral
পরিস্থিতির উন্নতির জন্য সঠিক পদক্ষেপ নিন। ক্যালেন্ডার:../,neutral
সবাইকে হোলি পূর্ণিমার শুভেচ্ছা..!,happy
বিজয় স্তম্ভ ভীমা কোরেগাঁও বীরত্বের অনুপ্রেরণা দেয়....,happy
"তার মেয়ের জন্মের পর, তিনি সমস্ত সীমা অতিক্রম করেছিলেন এবং তাকে স্বাগত জানানো হয়েছিল হাউসওয়ার্মিং অনুষ্ঠানে।/-…",happy
"স্যার আপনার সিদ্ধান্ত সঠিক, আপনি কৃষকের সাথে শক্তভাবে দাঁড়ান",neutral
যুবকদের স্বনির্ভর করতে প্রত্যেকেরই অবদান রাখা উচিত - রাজ্যপাল ভগত সিং কোশিয়ারি।,neutral
"খুব ভালো,,আমি তোমার সাথে একবার দেখা করতে চাই,এটা কি সম্ভব???",happy
ধন্যবাদ দেবেন্দ্র ভাই,happy
"আমার ডায়রিয়া নেই, আমার হজম কঠিন।",neutral
কোজাগিরি পূর্ণিমার শুভেচ্ছা যারা তাদের সহপাঠীদের কাছে সতর্ক ও সচেতন হওয়ার বার্তা ছড়িয়ে দেন।,happy
বদগল ভাইকে আন্তরিক অভিনন্দন যিনি আমাদের ভাইয়ের অনুসারী হয়েছেন। ../,happy
আবার হরিওম...অযোধ্যা জি...সংসেহ জয় মহারাষ্ট্র,happy
"হ্যাঁ, ধন্যবাদ সকল বন্ধুদের, এত বড় উদ্যোগ নেওয়া হয়েছে।",happy
এই বিদ্বেষের যুগে এই ঐক্যের ব্যান্ড যুগ যুগ ধরে স্মরণীয় হয়ে থাকবে।,happy
সাংবাদিক সমস্যার সমাধান,neutral
"সেদিন চাঁদ দেখেছিলাম, সত্যি বলতে আগের চেয়েও ভালো লাগছিল",happy
বিনামূল্যে দুই হাজার চারা বিতরণের মাধ্যমে নববর্ষকে স্বাগত জানানো হয়। ./…,happy
আপনাকে এবং আপনার পরিবারের জন্য শুভ নববর্ষ...,happy
পুরো টিমকে অভিনন্দন... ভবিষ্যতের জন্য শুভ কামনা...,happy
"আপনি রামাই চরিত্রটি খুব ভালভাবে অভিনয় করেছেন, খুব আত্মবিশ্বাস এবং সংলাপ সরবরাহের সাথে।",happy
তথ্য সেবা কমিটির কর্মীরা তোরনাগদে সফল ট্র্যাকিং করেছেন -,neutral
"শীতল তয়, তুমি ভারী এডিটিং করো, তুমি সব কিছু ম্যানেজ করো কী করে?",happy
হাফকাইন ইনস্টিটিউটকে পুনরুজ্জীবিত করার জন্য মহারাষ্ট্র সরকারকে অভিনন্দন,happy
সাহেব জয় মহারাষ্ট্র..!! আমাদের পুনে জেলা থেকে আন্তরিক স্বাগত,happy
মোবাইলের যুগে একমাত্র সেই ব্যক্তিই সফল হবে যে ১০টায় ঘুমায় আর ১০টায় জেগে ওঠে।,neutral
"একজন প্রতিভাবান শিল্পী, একজন দক্ষ নেতা এবং একজন উজ্জ্বল ব্যক্তি, এরা সবাই মিলে সমাজে ইতিবাচক পরিবর্তন আনে।",happy
মহারাষ্ট্রের একমাত্র অভিভাবক ও রক্ষক,happy
এখন বেকারত্বকে হারাতে আপনার সমস্ত শক্তি ব্যবহার করুন।,neutral
সবাইকে ভাসুবারসের শুভেচ্ছা...!,happy
মানিক ভাই মূল্যবান পরামর্শ দিলেন,neutral
অহিল্যা দেবীর জন্মবার্ষিকী ইয়েলোকোট জয় মালহার মালহার শীঘ্রই আসছে,happy
কিন্তু সেই অনুষ্ঠানে তিনি তার মনের কথা বলেছেন... এটা একটা ভালো কথা।,neutral
ছয়বারের বিশ্ব চ্যাম্পিয়ন মেরি কম মুম্বাই ম্যারাথনের শুভেচ্ছাদূত।/-/…,neutral
ওম নমঃ শিবায় হর হর মহাদেব শুভ মহাশিবরাত্রি,happy
তাতিয়া মুলশী এই নমুনা দেখে মুগ্ধ হয়ে কৃষকদের সাথে বিপজ্জনক তাত্য আমাদের দেখালেন,neutral
অবশেষে আজ ভারত জিতেছে এবং সিরিজও জিতেছে।,happy
খারাপ চিন্তা হোলির আগুনে জ্বলে উঠুক। সবাইকে হোলির শুভেচ্ছা,happy
"এক মার্কা, এক দল, শুধুমাত্র শিবসেনা মশাল মার্কা বিশ্বাসঘাতকদের রাজনৈতিক অবসান ঘটাবে",angry
শুভ মকর সংক্রান্তি!,happy
বর্ণ কিভাবে কাজ করে তার একটি নিখুঁত উদাহরণ।,neutral
হাইওয়ে এবং হাইওয়ে ইঞ্জিনিয়ার ছাড়া সকল ইঞ্জিনিয়ারদের জন্য শুভকামনা।,happy
নিজেকে সফল বলা একটি ভারী অবমূল্যায়ন।//…,neutral
"রাজ শিলেদার কিশোর এবং সাক্ষী রাণেকে শুভ বার্ষিকী, যারা সর্বদা কোলি ভাইদের জন্য ন্যায়বিচারের জন্য লড়াই করেছিলেন।",happy
আপনাকে এবং সমস্ত কংগ্রেস শুভাকাঙ্ক্ষীদের নববর্ষের শুভেচ্ছা! ./…,happy
ইতিবাচকতা ভিত্তি!!,neutral
"স্যার, অভিনন্দন, এখন আগামী নির্বাচনের জন্য শুভকামনা, ভালো প্রচারণা দিয়ে বিরোধীদের চুপ করুন।",happy
আমার এবং আমার পরিবারের পক্ষ থেকে শুভ নববর্ষ,happy
শুভ নববর্ষ ভাই!,happy
"অবশ্যই, এটি একটি ভাল প্রকল্প",neutral
কিন্তু অক্ষমতার পঙ্গু হওয়ার সম্ভাবনা...অসাধারণ...,neutral
