text,sentiment
म्हणजे शिवसेनेच्या नेत्यांना अक्कल नव्हतीच कारण ते आपला पक्ष वाचवू शकले नाहीत!,angry
एकाच क्षेत्रात राहून प्रकार होत राहिल्यास गोपनीयतेचा भंग होण्याची दाट शक्यता असते,neutral
अग युवराज चिडतील असं काही बोलू नको आणि मग ब्लॉक करतात.,neutral
अशी भाषा वापरली नाही. उद्धव ठाकरेंचे बोल असतात तसे. मूर्ख तुम्ही.,angry
आपले पुढारी नालायक आहेत त्याचा हा परिणाम.,angry
पीठमागे सरकार होतं ना? खोकी कमवा एवढाच उददेश होता ?,angry
अरे गप्प फेकू हे पुरावे पण खोटे आणि तुम्ही पण खोटे,angry
हेच तिने विचारल पाहिजे होत,neutral
सध्या तेवढंच राहिलं आहे,neutral
मोदी सरकार हे नाकाम सरकार आहे हे....माझ्या देशाचे वाटोळे करण्याचे जणू काँट्रॅक्टच घेतले आहे,angry
चिमटे सुधारणार नाही. ही गोचड आहे. हिंदू चे रक्त पीत आहे.,angry
"उकिरडा फुक्या म्हणजे, उकिरड्या वर राहणारे डुक्कर का?",angry
दाढीवाल्या मंदना वाटतंय दिल्लीचे दोन काका काहीही मागितल की देणार... अस नाही होत!,angry
आपण असं काही म्हणलं समजलं तर पट्टी समोसा पट्टीनी मारेल,neutral
आणि तु त्यांची पण धुनी भांडी करणार माहित आहे सगळ्यांना बस खाली,angry
"उगाच ज्योतिष्यांची नालस्ती, ती पण सरसकट सर्व ज्योतिषांची",neutral
हो पण सिक्वेन्स चुकवलीस ना वेड्या.,angry
हिंदुत्व साठी तुमच नक्की काय योगदान आहें हे एकधा महाराष्ट्र च्या जनतेला कळु ड्या.,neutral
याने काही चुकीचे काम केले असेल,neutral
त्यांना अटक झाली पाहिजे ... म्हणजे पुढे असे कोणी कृत्य करणार नाही,angry
पण कोणत्या बाळासाहेबांची...... ठाकरे शिवाय...या नावाला काही किंमत नाही....,angry
इथं संपत नाही,neutral
"कंटाळा आलाय राव ह्या गद्दारी शब्दाचा, त्याने पक्ष वाढणार नाय, बोट बुडते ती वाचवा",angry
लायकी नसताना उगाच जास्ती बोलू नये. आपल्या बद्दल लोक असे बोलू शकतात,angry
"हे तूम्ही सांगताय, तुम्हाला जनता जागा दाखविण्यासाठी वाट पाहत आहे",angry
तू ठाकरेच्या घरात धुणीभांडी करतोस आणि तू इतरांना भक्त म्हणतोस.,angry
अंधभक्त चाटायची आणी रोज नवीन कोणाला तरी उरावर घ्याची काम करतात,angry
ही तीच लोक आहेत जी बापाने वाढवून मोठं केलं आणी त्यालाच विचारणार तु कोण?,angry
ह्याचे परिणाम बीएमसी ला दिसतील . तेव्हा जळफळाट होणार तुमचा लिहून ठेवा,angry
भाजपच्या कोणत्याच खासदार आमदाराची व नेत्यांची कधीच चौकशी होत नाही!,angry
": तरुणही पडत आहेत हार्ट अटॅकचे बळी, अशी घ्या हृदयाची काळजी",sad
अती शहाणा नाही..अती वेडा त्याला लावला घोडा..असे,neutral
हे टाइमपास झाल्यावर पब मध्येले फोटो पाठवा आम्ही वाट पाहतो,neutral
गुजरातपासून मुंबई वाचली हा राग अजूनही कायम आहे...,angry
खर तर तो तडीपार आदराच्या लायकीचा नाही.,angry
हा रस्ता गेले तीन वर्षे भिकार आहे,angry
तुम्ही जाहिराती का करतात ?,neutral
मी महान लेखक समजत होतो पण हा तर करामती काकाचा सतरंजी उचल्या निघाला,happy
दावे दाखल करून सुध्दा पाहणी करायला येत नाहीत,angry
तुमच्या कडे आलेले ते मूर्ख आहेत,angry
संभाजीनगर म्हणायला लाज वाटते का रे चाटू?,angry
संघर्ष ऐवजी लाचारी असे वाचावे.,angry
हे न्यायालय काही न्याय देणार नाही असं वाटतंय जनताच न्याय देईल उध्दवसाहेबांना,sad
"ऍडझ.. रस्ता ची काम करा आधी, कुत्र्यागत इथं कशाला भूकंतो",angry
क्रेडिट आदित्य ठाकरे ला गेलं असतं ना.... म्हणून ही अजून एक नीच राजनीती.,angry
तुमच्या सारख्या मुळे मनसे मागे आहे कुठे ही काही अर्थ लावून खुश होता,angry
झोपायच्या अगोदर रूपया पाकिटतला बघा आहे का ची ऐतिहासिक घसरण,sad
कोन आहे हा भामटा कच्ची बदाम........,angry
एवढं पण जळू नये.... लोकांचं प्रेम आहे उद्धवजीवर...,angry
मंदसैनिक पण भक्तांच्या बरोबरीला च आले आणि उन्माद माजला,angry
घटस्फोट होण्याचं मुख्य कारण म्हणजे नमतं () कोणी घ्यायचं ? मी का तू ?,sad
आतल्या तुझा खरा बाप कोण आहे हे तुलाच माहिती नाही तु कशाला बोलतो भाड्या,angry
हा कोण विचारणारा ?,neutral
अर्जुनच्या वडिलांना होणार त्रास.. 'अप्पी आमची कलेक्टर' आज. संध्या. वा.,neutral
"शरद सर, कडू ही शिवी आहे हा.. सांभाळून",angry
स्मरणशक्ती पैसे कमवण्यासाठी आणि विस्मरण उधाऱ्या बुडलेल्या विसरण्यासाठी,neutral
तो .... ती..... तो.....मग.. ती.... बादलीत असेल,neutral
गद्दारांना हिसका दाखवण्यासाठी...आमच्याकडे आहे धगधगती मशाल.,angry
योग्य बोलले. हे ठाकरे नुसतेच बुडबुडे आणि भित्रे आहेत. राणेंनी बरोबर ओळखले आहे.,angry
माढ्यातुन कुणी पळ काढला होता चव्हाण?,neutral
भरभरून देण्यासाठी काँग्रेस ही गांधी घराण्याची खाजगी मालमत्ता आहे का?,angry
खासदारकी पुढे याची प्रायोरिटी अतीसामान्यच ना तै!,neutral
अवघड आहे सर्व,sad
कुत्रकार चॅनल ला हे ट्विट टीव्ही वर दाखवायची हिंमत नाही,angry
"वडिल आईला स्टेशनला सोडायला गेले, मुलं घरी झोपली होती; घरात घुसले चोरटे",sad
नाच्या बोलायचं होत तर भास्कर शेट कशाला बोलेले.... तुम्हाला कळत नाही काय बोलायचं.. ते,angry
खरच रिकामे आहेत हे मंद,angry
पण त्यांनी फडणवीसकाका आणि अमृताकाकूंची पुण्याच्या पावसावरुन मस्त चंपी केली आहे.,neutral
: सासऱ्याने पोलिसात दिलेल्या तक्रारीवरून गुन्हा दाखल करण्यात आला आहे.,neutral
प्रहार संघटनेचे आमदार बच्चू कडू हे पुन्हा वादात सापडले आहेत.,neutral
येड्या तुझ्या साहेबांची तारीफ़ आहे हयात पण तु आला साहेब बदलुन..मूर्ख,angry
सदोतीस वर्षात शंभर पटिने कीमती वाढल्या की वाढवल्या हा मुळ प्रश्न आहे,neutral
भुजबळांचा फोटो लावा ते पण अडीच वर्ष जेल मध्ये होते.,neutral
अतिवृष्टीने खचला शेतकरी! जिल्ह्यात दोन शेतकऱ्यांनी मृत्यूला कवटाळले; सरकारला लाज नाही...,sad
अभिव्यक्ती स्वतंत्र म्हणजे मोतीचे गुणगान गाणे,neutral
तुम्ही आणि तुमचा बाप पण मंदच आहात,angry
नानाला उगाच मोठा करत आहे फडणवीस. त्याला त्याच्या प्रांतात राहु द्यावे. इथे त्याचा उपयोग शून्य.,angry
कुत्रा इमानदार असतो... तुम्हाला सरडा हे चिन्ह दिले पाहिजे.,angry
केक उचले आता हेही धंदे करणार?,angry
विषय आहे का?? नक्कीच वाढली कारण महाराष्ट्राला गद्दारी आवडत नाही..,angry
कारवाई लांब पण रिप्लाय सुद्धा दिला नाही त्यांनी.,angry
आईला पण 'जय महाराष्ट्र'!? अवघडच आहे ब्वा!,happy
संघोटे कमी पडले म्हणून तुम्हाला गद्दारनाथ चिंदीची गरज पडली……,angry
टाकले गट टोमणे मारायचा सराव करत आहे का?,neutral
वाईट वाटल मोदिजी चा मान हरपला म्हणुन,sad
तरीपण ठाकरे गटाला दक्का अशी बातमी येईल,neutral
इतके दिवस अशी घाण पक्षात का होती यांच्या,angry
ही निव्वळ पळवाट आहे अध्यक्ष महोदय,neutral
ही कोणती भाषा? काहीच समजले नाही.,neutral
तू भाजपचा चोंबडा आहे का?,angry
आता का नाही गुजरातमध्ये महाराष्ट्रातील उद्योग धंदे जाणार....!,angry
हा कपटी पाताळयंत्री माणूस काही ही करू शकतो,angry
"तरी या घरकोंबड्याला अक्कल येत नाही, अख्खा पक्ष फुटला तरी हा मुख्यमंत्रीपदासाठी म्हाताऱ्याला चिकटून आहे",angry
"अजुन नाही बदल ले , हे तर लांब ची गोष्ट आहे।",neutral
महाराजांसोबत ज्या नालय*काचा फोटो लावलास तो काढ आधी..लायकी आहे का त्याची.,angry
बाळा साहेबांचा नाव व फोटो शिवाय तुमचा काही खर नाही,angry
अर्ज भरायचा आधी अक्कल काय सुरत गुवाहाटी आणि गोवाला फिरायला गेलेली का,angry
आला अजून एक अंध भक्त भीक मागायला,angry
तोंडाला येईल ते बोलायचं नाही आपले पहिले बघायचं नंतर बोलायचं समजलं का,angry
भावा तुझ्याबद्दल लैच वाईट वाटतंय बिचाऱ्या काकांसाठी किती प्रचार केला होता,sad
उद्धवसाहेब ठाकरे कुठं हा अर्धवटनाथ कुठं,neutral
तुमची का तंतरली आहे आधीच उपटे पाध्ये,angry
"कमळी आणि ढालवाले म्हणजे भिकेचे डोहाळे, यांच्या कडची माणसे सर्व निच.",angry
यांचे बळजबरीने दिवस आलेत गद्दारी केल्यामुळे जेव्हा जातील तेव्हा कुत्र पण हाल खाणार नाही,angry
पूर्ण खात्री होती हे षडयंत्री शांत बसणे अशक्य!,angry
अतिशय दुर्दैवी आणि संतापजनक आहे हे,sad
भोपडीच्या एकेरी उल्लेख करून इकडे संघाची शिकवण दाखवू नकोस...,angry
मी अगोदर ची भाषणे ऐकली आहेतत्यामुळे काही भिडलं नाही,neutral
तोडफोड शिवाय कधी ही सत्तेत आले नाहीत... साडे तीन जिल्ह्यांचे पंतप्रधान.,angry
आपल्याकडे कुठलाच वारसा नाही.. त्यामुळे असे वाक्य शोभत नाही पांडे,neutral
आणि अश्या लोकांना पाठीशी घालत होते काही लोकं,angry
पण चायबाची गोटी दुसऱ्या पक्षात का तोण्ड मारत असते?,angry
शिवसैनिकासाठी एक शिवसेना आणि एक गद्दार सेना आहे,angry
कार्पोरेट मधले लोकं स्वतःच्या ग्रोथबरोबरच ऑफिसबाहेरच्या टपरीवाल्याचीदेखील ग्रोथ कशी याची अगदी पुरेपूर काळजी घेतात.,neutral
एक रिक्षावाला कसा काय करोडपती झाला तेही जनतेसमोर आणा,happy
आणि गादीचे इमान कोणाशी ते तर विचारा भावू,neutral
थोडक्यात हे एक अत्यंत नीच हॅण्डल आहे.,angry
बलात्काराच्या गुन्ह्याखाली बाबा राम रहीम हा सध्या दिवसांच्या पॅरोलवर कारागृहाच्या बाहेर आहे.,neutral
औरंग्याची ऑलाद सर्वप्रथम ते छत्रपती संभाजीनगर आहे. आधी आपल्या दुष्करमी बापाला तर विसरा.,angry
समर्थ ही देखील अंधश्रद्धाच,angry
हे नेते कार्यकर्त्यांच्या जीवावर मोठे होतात. कार्यकर्त्यांनी विचार केला पाहिजे,neutral
काही दिवसापूर्वीच आठवण झाली होती परत विसरले वाटते.......,sad
मी म्हनजे सत्य हे बंद करा आधी,angry
काकांनी बरोबर आग लावली आहे!,happy
हा अंबा सडलेला ह्याला कोणी विचारात घेत नाही. करू दे ह्याला बडबड.,angry
बाळासाहेबांची सेना कोण म्हणणारच नाही.... मिंद्ये गट म्हणणार सगळे,angry
सरकार आपली जबाबदारी पार पाडत नाही सरकारी नोकऱ्या कमी करून बेरोजगार करतो.,angry
मिंदे च्या थापांना भुलून थापा चिंदे गटात गेला,angry
"हे कार्यकर्ते आपल्यासाठी येत आहेत, त्यामुळे त्यांच्याकडे दुर्लक्ष करून चालणार नाही.",happy
पराभव हार्दिक नक्कीच होता भाजपाचा,sad
हे आलंय आरती झाल्यावर आगरबत्ती लावायला........,angry
"अहो मावशी, आधी गाणं नीट ऐकून या. चालल्या ट्विट करायला.",neutral
ओ पण तुमची इतकी का जळतेय ते कळत नाही!,angry
शरद पवार कधी कुठे जोडायला गेले का..आयुष्य गेलं ना लोकांचं घर फोडण्यात..,angry
आरे उठा मोदी देश लुटतोय बोला विरोध करा हा हिटलर पार वाट लावतोय,angry
पक्ष आणि चिन्हासाठी भांडणारे आणि त्याची मजा पाहणाऱ्यांनी जरा इकडेही लक्ष द्यावे.,neutral
आता मले का माहित कावुन नाही बोलत त मराठित..............,neutral
पवार चाहेबाना हे माहीत नव्हते का?,happy
जेव्हा पासून ही पणौती आलिये एक पण कप नाही भारत जिंकला..,sad
स्त्री ही पुरुषापेक्षा स्त्रीची जास्त दुश्मन....हे दाखवून दिलं,angry
पवारांची रणनीती म्हणून बोंबाबोंब केली असती मग,neutral
तुमचा खोटेपणा समोर आला आहे …. सत्यमेव जयते !,angry
ही दहशत आहे तात्याची.... भले भले रडले इथे..,fear
मनस्ताप आणि त्रास आणि हा स्वतःला शिवसेनेचा पक्षप्रमुख समजतो,angry
वर्षे काय पेंग्विनचे पिस उपटत होते का शेणके,angry
वकिलांनी केस नीट लढली नाही बहुतेक?,neutral
नसतात अवघड होत आहे दिवस न दिवस....,sad
सभेला लोक येत नाही म्हणून कावड यात्रेच्या नावावर गर्दी,neutral
"सरांना मुलगी नाहीये का ? अगदीच भिकारड्या विचारांचे सर वाटताहेत ,तु सांगितलेस म्हणुन लिहीले",angry
अखंड भारत च्या बाता मारणार्यांनी कधी तरी चा नारा तरी लावलाय का?,angry
अच्छा म्हणजे देवेंद्र फडणवीस नालायक आहे अस म्हण की,angry
गेली कित्येक वर्ष महाराष्ट्रात राहून मराठी नाही शिकले... हें म्हणजे भम्पकपणा आहे सगळा,angry
देतील देतील धमक्या आहेत बोनस आला की आरत्या ओवाळू लागतील,angry
तसंही पुण्यात नियमांची बोंबच आहे....आणि आता हे.... महाराष्ट्राचा उत्तर प्रदेश करायचं ठरवूनच आले आहेत....,angry
अधिकारी मस्त आणि नागरीक त्रस्त,sad
घरात नाही दाणा अन मला बाजीराव म्हणा?,sad
"घरावर झालेल्या हल्ल्यानंतर भास्कर जाधवांचे फडणवीसांवर गंभीर आरोप; म्हणाले, “गृहमंत्र्यांकडून आदेश....”",angry
विचार आत्मसात केले असते तर आज ही वेळ आलीच नसती.,sad
मुक्ती देऊन दुसऱ्या योनित प्रवेशित करण्यासाठी हे अगत्याचे आहे,neutral
लोकशाहीला ते अभिप्रेतही नाही. परंतु लटके यांच्या उमेदवारीचा इश्यू बनवला गेला ते चुकीचे होते!,neutral
काथ्या पत्रकार आहेस का बीजेपी चा,angry
नीरज चोप्रा ने ऑलिम्पिक गोल्ड आणलं सुभेदार चा मेजर झाला नाही अजून..,angry
: निवडणुका येईपर्यंत ते भाजपात राहतील का? आदित्य ठाकरेंचा राणेंवर थेट प्रहार,neutral
आत्यंतिक माजलेल्या भास्कर जाधवाला अटक करून तुरुंगात डांबावे,angry
जी....हे विसरून गेलात का...????? कशासाठी ही लाचारी...????,angry
म्हटलं की लोकं बरोबर ओळखणार कारण आता त्यांची महाराष्ट्रभर ओळख झाली आहे,neutral
काही साध्य होणार नाही जय महाराष्ट्र,neutral
बिजेपी म्हणजे एक नंबरची हरामखोर पार्टी,angry
ज्यांचे गुलामीत जीवन जाते त्याला इतर ही गुलामच वाटतो,sad
अरे अरे अरे....नशीब हे बघायला बाळासाहेब नाहीत..,sad
त्या लोकप्रतिनिधींनी फसवणूक केली आहे,angry
हे सगळ करायचं मग काम कधी करायचं,neutral
हे तूझ्यासारखा भोंगळ्या सांगतोय याचेच हसू येतय..,angry
हे आणखी एक येडं,angry
तरिपन जनता विसरणार नाही ही गद्दारी,angry
कपट तर स्वतः उद्धव टाकरे ह्यांनी पण केलं म्ह ही अवस्था झाली!,angry
उद्या जेव्हा हे मते मागायला येतील तेव्हा त्यांचा फाट्यावर मारली पाहीजे,angry
साहेब आणि साहेबांविषयी असे बोलणे योग्य नव्हे....,happy
भाऊ नंबर चुकीचा आहे आणि मी आज पाहिलं त्यामुळे क्षमस्व,neutral
"भाऊ तु एवढं तिखट लिहतोस, कधी त्याला येणाऱ्या प्रतिक्रिया पण वाचत जा...",neutral
भल्या भल्या लोकांना येड बनवलय त्यात्या सरांनी.. तात्या नाम तो सुना ही होगा.,neutral
गेला थापा आता होणार हिकडं खपाखपा,angry
बहुतेक स्वातंत्र्य दिनही गुलामगिरीत जाणार. गणतंत्र दिनाबददल काही सांगता येत नाही.,sad
किरीट सोमय्या गायब आहेत कारण ते नाव घेण्याची प्रॅक्टिस करत आहेत...,neutral
कुठे नेयुन ठेवला आहे महाराष्ट्र माझा?,sad
"ने पाकिस्तान जिंदाबाद च्या घोषणा दिल्या नाहीत, मग का बंदी ??",angry
हा हा हा ये बडी समस्या डिपी नो नो,neutral
त्यांची गांग फाटली होती नुपूर्र शरमा मुळे,neutral
चहा बिस्कीट पत्रकारितेने उच्छाद मांडला आहे!त्यांच्या एकमेव अजेंड्या मुळे पेपर वाचू नये असे वाटते!,angry
होय. आज नटसम्राटाने कटसम्राटांची घेतलेली मुलाखत पाहून किव आली.,sad
"अमेरिकेतल्या या कॉलेजमध्ये मुलींना वाटले जात आहे गर्भनिरोधक गोळ्या, काय आहे कारण?",happy
भातखळकर बोलतायत यात तथ्य आहे का ?,neutral
न्या. रमण्णा यांनी तारीख पे तारीख केले तेव्हाच निकालाची अपेक्षा भंग पावली होती,sad
आणि कोर्टाकडून चपराक खाल्ल्यावर रडण्यासाठी अजून एक खोली घ्यावी ..,angry
किती दिवस चुत्या करणारं... या पुढें बंद खोलीत चर्चा करू नका!,angry
"धन्या, तुझ्यात दम आहे पण उगाच साहेबांना खुश ठेवण्यासाठी अकलेचे तारे तोडण्याची गरज नाही.",happy
आदर्शवत माणनाऱ्या बाळासाहेबांच्या शिवसेनेवर आघात होत असताना तोंडाला कुलुप लावणाऱ्यांचीही इतिहासात नोंद झाली आहे.,happy
ढुंगण बाई तुम्ही तर बोलूच नका काही,angry
सावंताना सत्तेचा माज आलाय हे महाराष्ट्रातील जनतेला दिसत आहे.,angry
भविष्यात महाविकास आघाडीला उमेदवारही मिळणार नाही अशी अवस्था करु: बावनकुळे,neutral
पुण्यात ढग फुटी झाल्या सारखा पाऊस पडतोय!!!भीती वाटावी असा पाऊस आहे हा!,fear
हा ट्विट वाचून अंब्या भाऊला झन्ननन झालं.,happy
"देशद्रोही याकुब मेमनच्या मजारीवर चादर तर चढवत नाहीत ना? जरा टेस्ट करून घे,",angry
प्रत्येकाच्या प्रेमाला न्याय मिळतोच. असे नाही .. .....,sad
मग त्यावेळी काॅंग्रेस उमेदवाराला पाठिंबा देऊन प्रचार का केला होता? जनतेला मुर्ख समजता काय?,angry
कोल्हापूरी शिव्या चालतील का इकडे लिहिल्या तर ब्लॉक करतील मला,neutral
तुमच्या खाली आग लागली एवढं नक्की आहे . मशालीची चिंगारी बघून.,angry
तुमचे युटर्न शेठ काय फक्तं टोमणे मारायला आहेत का फक्तं.,angry
चाटूकार आहे हा पत्रकार ह्याला ब्लॉकच करा,angry
भाजपा वाल्याच्या गोळ्या कधीच संपल्यात त्यामुळे एक पण शहाण नाही.,angry
एकनिष्ठता संपली जेव्हा काँग्रेस आणी राष्ट्रवादी बरोबर युती केली,sad
यातून एक सिद्ध होते की निवणुक आयोग केंद्राचा पोपट आहे.,angry
रात्री मी झोपल्यावर ब्लाॅक करून पळाला हा ... आणि म्हणे वाघ ...,angry
भारतात भूकबळी होत नाहीत गरीब लोक डायटिंग करतात असं म्हणायला पाहिजे,angry
हि सगळी नाटकं आहेत...,angry
ते कसले घेतायत... मातीचे किती प्रकार आहेत हे सुद्धा त्यांना माहीत नसेल,angry
मराठी बोलायला लाज वाटते का?,angry
इतका बाजार कोणत्याच देशात नसेल. सन्मान आणि आकर्षण ठेवले नाही.,angry
ऊस उत्पादनात आघाडीवर मात्र उसाला दर देण्यात जिल्हा नेहमीच पिछाडीवर राहिला आहे.,sad
मोदींचे सगळे चोर भाई आरामात आहेत परदेशात...चोर चोर मौसेरे भाई,angry
सांगा टिकणार कशी? कोटींच्या देशात हजार लोकही बोलत नाहीत 'ही' लोकप्रिय भाषा,sad
चंद्रकांत पाटलांची अजित पवारांवर खोचक टीका; तुम्ही कसा काटा लावला होता...,neutral
"तुमच्या डांगीत दम असेल तर निवडणुक घेऊन दाखवा,तुमचा अध्यक्ष हा फक्त काठपुतली असतो",angry
बापरे काय हा गडगडाट अगदी कानठळ्या बसवणारा आवाज,fear
सध्या सुरु असलेल्या पावसामुळे नुकसान झाले की आहे हिशोबात???,neutral
अंध भक्तांचा जन्मसिध्द अधिकार आहे शिव्या खाणे,angry
नितेश राणे तुझी लायकी काय तो बोलतोय का लाज आहे का रे माजलेल्या जनावरा...,angry
उगीच नाही तो नटसम्राट. मुलाखत पचपचित व अपेक्षाभंग ठरली,sad
लाबाड आहे,angry
तुम्ही सत्ता काय गवत उपटून खायला घेऊन बसले का????,angry
मुंबई बाबत डोळे फुटलेले असतात का?,angry
कोटी दर वर्षी म्हणलं होत आठवणीत आहे का? का गजनी झाले,angry
तुम्हाला खोके घ्यायची सुटली होती खाज कधी जाणार अंगातला माज,angry
हा निर्णय कसा दिला त्यामुळे कोर्टावर विश्वास आहे निवडणूक आयोगावर नाही,neutral
हे तुझ्या आईबद्दल बोललं तर रे ??,angry
पंजाच्या पकडीतील मशाल महाराष्ट्र स्वीकारणार नाही – चंद्रशेखर बावनकुळे,neutral
अभिव्यक्ती स्वातंत्र्य म्हणजे उठसुठ काय पण बोंबलणे आता समजलं जितु,angry
राऊंतांचा संज्या बाहेर आला की जाणार आहे,neutral
मग शिवसेनेच्या हातून ही जागा गेल्यामुळे तुम्हाला वाईट वाटलं पाहिजे,sad
असे फोटो टाकणाऱ्यांसाठी आणि तरसवणाऱ्यांसाठी गरुडपुराणात वेगळी शिक्षा असायला हवी....,angry
कंपनी चा नाव जाहीर करा आणि त्याविरुद्ध आंदोलन करून.,neutral
"ही तर पार खिल्ली उडवत होती बिनडोक बाई, आता का देव देव करते",angry
किती चाटणार रे तुझ्यासारख्या पाठीराख्यामुळेच हे डोक्यावर बसलेत,angry
ह्या बाईला घरी नवरा पगार सांगत नाही म्हणून येथे राग काढतीय ..,angry
आता बोलू नका बाळासाहेब नाहीत ते....,sad
अभ्यास कमी पडतो नेहमी तुमचा आणि मग रडतं बसता भाजपा च्या नावाने,angry
किती हा किती हा विजांचा कडकडाट... बाब्बो,happy
लोकांचा उत्तम प्रतिसाद बघितल्यानंतर आपला पराभव नक्की हे लक्षात येताचं माघार..,sad
कोणी केली गद्दारी ? हे खऱ्या शिवसेनेच्या दसरा मेळाव्यात सांगितलंय की बाळासाहेबांच्या शिवसेनेने,neutral
अडीच वर्षे तुमच्या विचारांचे सरकार होते ना त्यावेळी गोटया खेळत होते का,angry
आता दोन्ही घरची धुणीभांडी करावी लागतात वाटतं,sad
"हा समीर लय आगाऊ व भामटा आधिकारी आहे , फक्त तोङपाणी करतो .",angry
पत्र नीट वाचले असते तर हा प्रश्न विचारला नसता आधी नीट वाचावे,neutral
भेंडी अजून प्रेमाची रास लीला चालूच आहे का,angry
लाज सोडले ते महाराष्ट्र अशांत करणार आणि हे त्याच उदात्तीकरण,angry
कोण बनवत आहे हे?? नालायक कुठचे!!!,angry
फक्त भैयाची मत घेऊन राज्यात सरकार येत का ? यांचं,neutral
अरे तो म्हणाला असेल! गुजराती मराठी लफड का करत आहात?,angry
सर्व मराठीतून असताना मध्ये मध्ये इंग्रजी शब्द का वापरता याचे नवल वाटते,happy
नाही होणार बाद... मराठी कुत्रे आहेत कि चाटायला,angry
अबे काळे तुला तरी घंटा समजले का बे तुहे साहेब मोठं आभाळ हेपलत होतास...,angry
ह्यापुढे देवेंद्रजींच्या वाटेला गेलात तर हे असेच ऐकायला मिळणार!!,angry
मराठी मिडियामुळे हे पाप तुमच्या गळ्यात बांधले गेले आहे..काहीतरी करा ह्यावर..,angry
कोर्टाने सुद्धा खेळखंडोबा सुरू केला आहे!असो जसा राजा तसे प्रशासन!कोणालाही कसलेही तारतम्य नाही!,angry
पॉइंट आहे.. गरीब वडापाव विक्रेत्यांना पॅकिंग साठी पैशे मोजावे लागतील,sad
अशी न‌ झालेली निवडणुकच ते जिंकू शकतात म्हणून घेऊ दे आनंद त्यांना!!,angry
रिसॉर्ट तोडायला एव्हढा पैसा कोटी हाताने तोडणार आहेत काय,angry
"पुर्ण लेख वाचूनच मी मत मांडल आहे, पटत नसेल तर द्या सोडून!",neutral
या जगात सगळे चालतील पण शिवसेना संपवणारी लोक नकोत आम्हाला,sad
निरलाजम सदा सुखी...असे आहेत साहेब,angry
आजच्या काळात ला पेशवा या जन्मी तरी सुधारणार नाही.,angry
ला ज्यांनी गद्दारी केली तो च खरा गद्दार बाकी सगळ्या पोकळ थापा,angry
ह्याचे ते रील काहि चालत नाही असे दिसतेय त्यामुळेच हा चौंगरेस्सी भाषा बोलत आहे...,angry
हाच तो डॉक्टर का जो कारोना काळात गोष्टी लोकांच्या डोक्यात घालून प्रसिद्धी मिळवायचा.,angry
"भावपूर्ण श्रद्धांजली, नाही नाही अभिनंदन नाही काय ते जनतेनेच ठरवावे आता.",neutral
त्याने नाही केल तर जबरदस्तीने शिकायला लावेल सगळं मी,angry
आपल्या नाशिक ला नजर लागली कोणाची तरी,sad
"तुझच खाण्याच काही खर नाही, आणी दुसर्याला आमंत्रण कश्याला देतोरे टोणग्या......",angry
तु काय बघायला गेली होती का. का फोडलेले मोजायला,neutral
हे अगदी बरोबर आहे.पराभवाची नांदी सुरू झाली आहे आता भाजप ची.,sad
आणि ज्याने कुणी चुकीचे लिखाण केलं त्याचं निषेध आहे,angry
मध्ये खूप प्रयत्न झाला होता. तेव्हा फाट्यावर मारलं होत.,neutral
यांचं लवकर ऐकून वर्ष निघून जातो.. लवकर काय होत नाही,sad
शिल्लक सेना काय म्हणणार निवडणुकीत की बाळासाहेबांच्या शिवसेनेला हरवायच आहे. विचित्रच आहे सगळं प्रकरण,angry
उपयोग नाही..भरपूर उशीर झाला आहे.. नियंत्रणाच्या बाहेर तयार झालेत ह्यांच्या शरीरात,sad
दुर्दैव आहे मराठी लोकांचे आणि महाराष्ट्राचे,sad
मुरजी पटेल चा फॉर्म भरायला कोंबडी चोराचं कार्ट गेलं तिथंच पनवती लागली होती..,angry
