text,sentiment
बीजेपी ने आज गोपाल भाई को गिरफ्तार कर लिया.,neutral
यह देखो। आपके मतदाता के ख़िलाफ़ कुछ चल रहा है।,fear
सचमुच दादा को हिंदू महिलाओं को धन्यवाद देना नहीं आता,angry
"पंढरपुर, कोल्हापुर दक्षिण और डेगलूर विधानसभा उपचुनाव में जनता की भावना, परंपरा और सकारात्मक राजनीति कहां गई??",angry
महाराष्ट्र की पूरी जनता जानती है कि मूल विचारधारा क्या है,angry
कौन सा बालासाहेब बालासाहेब थोराट या विखे? गद्दारों की टोली को ठाकरे के अलावा कोई नहीं जानता...,angry
दुर्भाग्य की बात ये है कि मीडिया एकतरफ़ा ख़बरें चला रहा है,sad
और ये हैं भारतीय क्रिकेट बोर्ड के सचिव,angry
लेकिन हर कोई आपकी कीमत जानता था! तू राऊत ऐ नाम ही काफी है!,angry
पचास वर्षीय संतरी तानाजी सावंत ने अपनी मां से पूछा कि क्या वह वास्तव में मराठा हैं,angry
"वह कुटिल है, जातिवाद उसका आखिरी हथियार है।'",angry
"मोदी के भाषण से पहले क्या ये अंधभक्त है? ,",neutral
"उसका शव एक जगह नहीं है, वहां कोई शव नहीं है. बस अपना खेल खेल रहे हैं",angry
बाद में कंपनियों ने बोनस घोड़े लगाए,neutral
"जपते रहो, सरकार गिर जाएगी, अभी बस इतना ही करना है",neutral
"कार्यकर्ताओं को भी लगता है कि वे हमारे नेता हैं, क्या उनका दिन दोपहर एक बजे शुरू होता है?",neutral
"इस खुराक से वाग्ले की गांठ भी ठीक हो जायेगी, लाई कह रहा था",angry
आप ठीक से बोलते हैं...क्या हिजड़ा आपके घर में भी यही बात बोलता है...,angry
फिल्म में यह नई कर्टि भी पहली बार देखने को मिल रही है,neutral
अब जो भक्त मर रहे हैं उनका सच क्या है?,angry
क्या सुपारी सेना में बाप रे जैसे नेता हैं?,angry
जो पत्रकार अब बिक चुके हैं और खोजी पत्रकारिता को भूल चुके हैं उन्हें आदर्श जरूर लेना चाहिए,angry
इस्तीफा मांगने को दबाव कहते हैं....इस्तीफा न देने का दबाव....?,neutral
"आओ दिवाली, इसे घटित होते हुए देखें",happy
यह राशि देश के प्रत्येक नागरिक के लाखों हिस्से के रूप में मुद्दोजी नं,neutral
ये मूर्ख और बेशर्म लोग हैं!!!,angry
यह इस बात का जीता जागता उदाहरण है कि राजनीति और सत्ता के लिए लोग कुछ भी कर सकते हैं,angry
"शिवसेनिक को खरीदने में सारा पैसा खर्च हो रहा है, लेकिन कोई फायदा नहीं हो रहा है",angry
एकाधिक पत्नियों के बारे में बचकाना प्रलाप.. ऊपर कुछ कथन है..,neutral
ये महिला बीजेपी के साथ है. अंधभक्त कितनी बार औंधे मुंह गिरेंगे,angry
इस हरामी पत्रकार प्रसन्न जोशी को मिंडे ग्रुप ने बेच दिया है,angry
"तुम क्या जानो वफा क्या होती है, अंधों, बकवास चाटो।",angry
यदि आप पीछे नहीं हटे तो संदेश यह जाएगा कि आपने हार मान ली है।,fear
नोटबंदी एक सदी नहीं बल्कि सहस्राब्दी का सबसे बड़ा भ्रष्टाचार है...,angry
शीतल एक परजीवी पौधा है इसलिए यह शिंदे समूह में चला गया..,angry
"इन लोगों को राजमुद्रा की भी परवाह नहीं, बदनामी किसकी हो रही है? राज ठाकरे..",angry
आप पाकिस्तानी हैं...आप हम पर क्यों उंगली उठा रहे हैं?,angry
वो गद्दार टोली जिसने बाला साहेब के नाम को ढाल बनाया और पीछे से बीजेपी की तलवार लहराई !!,angry
मुझे नहीं पता कि यह घर पर है...लेकिन लोग आपके पीछे आग जरूर लगा देंगे,fear
ये फैसला गलत है... स्वतंत्र होकर लड़ना चाहिए था...,sad
ये अकाउंट भी सस्पेंड होने वाला है......शेनाली,angry
"सुनो बीजेपी की बड़ी गलतफहमी ""मैं वापस आऊंगा"" कभी संभव नहीं!!!",angry
"ये ग्रुप बहुत अच्छे चुटकुले बनाता है, लोग इन्हें मूर्ख समझते हैं और मौसी भी इन्हें अंधभक्त कहती हैं",angry
अगर इसकी शुरुआत स्कूल से ही हो जाए तो बच्चों को अंदाज़ा भी नहीं होगा कि उनका भविष्य कितना उज्ज्वल होगा,sad
"संक्षेप में, क्या आप ""येद्ज़वे"" लिखकर मुक्त होना चाहते हैं..?",angry
यह मूर्खतापूर्ण लगता है,angry
ये भक्त कहेंगे कि पवार साहब भी जिम्मेदार हैं,angry
गज्य गधे का ग है,angry
"जो भी है बताओ, नहीं तो आदित्य और तेजस लड़ेंगे",neutral
सिर्फ राहुल गांधी ही अपने परदादा का इस तरह अपमान कर सकते हैं,angry
सुबह हेलीकाप्टर को इतना नीचे न उड़ाएं.. वह स्लीप मोड में हो,neutral
बेंजामिन ताती द्वारा होस्ट किया गया...लेकिन समझ नहीं आया कि क्या कहा जा रहा है...,happy
"जब से मोदी सत्ता में हैं, जांच क्यों नहीं की गई?",angry
लैवेंडर को देखकर जो तीव्र दर्द सिर में होता था वह अब अँधेरा देखकर दूर हो जाता है।,angry
क्या इसे किस्मत कहें कि इतनी कोशिशों के बाद भी कुछ हासिल नहीं होता?,sad
आज मुझे पता चला कि ट्विटर पर कितने बेवकूफ हैं,angry
"मुंबई नगर निगम जीतना कितना मूर्ख है...!! पंढरपुर, कोल्हापुर, खडकावासला, डेगलौर, फिर कहां गई संस्कृति...!",angry
आनाजी पांता ना हाथी को सौ बार और पैदल चलने दो। इससे हमें कोई फर्क नहीं पड़ता.,angry
अब तो हद हो गयी पापा,angry
दूसरे नेता क्या करते हैं? बहुत से लोग अभी भी यात्रा के बारे में नहीं जानते,neutral
विधायक संजय शिरसाठ को दिल का दौरा पड़ा है.,neutral
निस्तारित शिकायत का फोटो वापस क्यों भेजें,neutral
"नहीं, यह कोमल चिकन था",neutral
"खडकवासला, पंढरपुर, कोल्हापुर, डेगलौर उपचुनाव में आपकी महान संस्कृति कहां गई??",angry
इससे तो लोग कांग्रेस पार्टी को वोट देंगे! हर कोई कांग्रेस के पीछे चल रहा है.,angry
मैं नहीं खाता लेकिन जो खा रहे हैं उन्हें रोकता भी नहीं,angry
बहुत देर हो गई है.. जल्दी जाना चाहिए..,sad
वे केवल कांग्रेस-विरोधियों पर आरोप लगाकर शासन करते रहते हैं और इसका कारण भी बताते हैं।,angry
इन लोगों को अल्पसंख्यक के अलावा क्या करना है?,angry
कोई देवाज़ा शरीफ़ द्वारा खाई गई बिरयानी की हड्डियाँ चबाने गया था।,angry
भले ही तुम अपनी पत्नी का ख्याल रखो... जिसमें सांस नहीं होती वह फेंकने वाले की तरह भाग जाता है...,angry
गप येदज़्व्या.... आपको सोचना चाहिए कि आपको खेत में जलना चाहिए लेकिन आप ऐसा नहीं करते....,angry
भास्कर जाधव के खिलाफ पुणे में भी मामला दर्ज किया गया था...ब्रेकिंग,happy
देश गिर नहीं रहा है लेकिन हम आगे नहीं बढ़ रहे हैं,sad
आपकी सत्ता की कुर्सी छीन ली गई है,happy
यह बेकार था,angry
गरीबी को मत भूलो और अमीरी का ज्वार मत आने दो - आदरणीय श्री बालासाहेब ठाकरे,happy
भक्त अंधेरे में ही खुद को चाटकर साफ कर लेते हैं ताकि उन्हें बाहर जाने की जरूरत ही न पड़े।,angry
और आप पोटली बिरयानी खा बैठे....यह ठीक नहीं है सर....,angry
सुप्रीम कोर्ट के एक फैसले के कारण उसके बाद के सभी फैसले अवैध हैं.,angry
ये सब जनता को उल्लू बनाने के नाटक हैं,angry
राणे पनावती एक बार फिर सिद्ध....प्रचार करने आए और उन्हें चुनाव से हटना पड़ा....,sad
अगर आपको काम नहीं मिलेगा तो आप फालतू बयान देकर चर्चा में बने रह सकते हैं,angry
उसके पैरों के नीचे से रेत खिसक गई है इसलिए अब कुछ भी नहीं हिल रहा है,angry
क्या यह आपके लायक हुआ?,angry
लोग अच्छी तरह समझ चुके हैं कि दो चार वड़ा पाव का मतलब है कि लोग ब्लॉकमास्टर नहीं बनते,angry
"हम भक्तों को अंडा नहीं देते, खुजली खुद ले लेते हैं",angry
आप यह कहने वाले कौन होते हैं?,angry
वे कहेंगे कि अँधेरों को हराना ही होगा,neutral
"सबसे पहले वागले की जांच करें, आशंका है कि उसने लाई के पैकेट खाए हैं।",angry
मुंबई में कुछ जगहों पर फिर बढ़ी बुखार (फ्लू) और कोरोना संक्रमण के मरीजों की संख्या,fear
"जिस दुनिया में रहो, धरती पर आओ।",angry
ढाल लेकर घूमने वाले सभी योद्धा गद्दार नहीं होते।,angry
असीम सरोदे और उल्हास बापट ने उद्धव का सियासी खेल खत्म करने की सुपारी ले ली है.,angry
वे हर जगह गांड मारते फिरते हैं,angry
इस वीडियो को देखने के बाद उनका सिर घूम रहा है,angry
पहले समझाओ कि राज साहब ने किसी को लावारिस कहा है.,angry
क्या आप कहना चाहते हैं कि पवार साहब ने भी सुपारी ली थी??,angry
क्या तुम्हें याद है?...कहना कि शासन फिर से मूर्खों के हाथ में नहीं है..,angry
इस टॉर्च को उसने आइसक्रीम समझकर मुंह में ले लिया,neutral
यह एक टाइपो है. किसी ने यह अनुरोध नहीं किया होगा...,neutral
क्या मतलब है आपका.. वड़ा पाव करणी और नारियल में झरने जैसा पानी,happy
क्या हिंदी फिल्मों की असफलता से चरमरा रही है देश की अर्थव्यवस्था? रकुल प्रीत सिंह के बयान से हर तरफ हलचल मच गई,happy
दुनिया में केवल रोहित बापट के पास ही सामान्य ज्ञान है.,happy
तुम इसलिए आये क्योंकि मराठी दिमाग की गाड़ी में दम नहीं है,angry
"नमस्कार, हम देख रहे हैं महाराष्ट्र देश से और खबर आ रही है बिहार से.",neutral
"सेवा किसकी, विकास किसका, अडानी और अम्बानी क्यों?",angry
ये कब ख़त्म होगा......राव ने उन्हें एक बार फ़ोन किया था.,angry
लिपस्टिक? निषेध! साहेब आपका सहारा है.,angry
खामियां हैं. उनसे क्या उम्मीद करें. वे विपक्षी दल में बेहतर हैं.,angry
"बाकी जाने दो, संपादक का पत्र कितना बकवास है",neutral
"यह अंग्रेज़ों का सहायक था, है और रहेगा।",angry
....चाहे अब चाचा मर भी जाएँ...,angry
अब महाराष्ट्र में भी वंदे वंदे वंदे तब होगा जब भैंस को ठोकर लगेगी.,neutral
"ये वो नहीं है जो नमक के लिए जागता है, लेकिन जाति कहां से जागेगी.",angry
धर्म की रक्षा करने वाला घायल होगा..,sad
"धन्यवाद, मैं अभी बात करने के मूड में नहीं हूं",angry
शायद महाशक्तियों के दबाव के कारण पत्रकार सार्वजनिक रूप से नहीं बोलते,neutral
जिन लोगों ने स्कूल बंद करने का फैसला किया..उनके पुतले जलाओ दोस्तों..,angry
आपके पिता ने अपनी पार्टी बेच दी और आपने भी,angry
बालासाहब थोराट की शिव सेना क्यों? क्या उसे अपने पिता का नाम बताने में शर्म आती थी?,angry
यह कैसी स्वाभिमानी पार्टी है?,angry
वह देखती है क्योंकि उसे लड़ाई देखने में मजा आता है,neutral
वे सभ्यता के लिए ऐसा करते हैं,angry
": महँगाई का प्रकोप; CNG, PNG के दाम बढ़ेंगे",sad
ये निकम्मे लोग मुस्लिम वोटों के लिए किसी भी हद तक जा सकते हैं,angry
अब घर बैठना है तो परेशान क्यों हो?,neutral
"घर पर हमले के बाद भास्कर जाधव ने फड़णवीस पर लगाए गंभीर आरोप; बोले, ''गृह मंत्री जी का आदेश...''",angry
नाम ज्ञात होने के बावजूद कुछ लोग इसे वोडाफोन का कुत्ता कहते हैं।,angry
"हालाँकि रावण ठीक था, उसने बक्सों वाला कैलाश नहीं माँगा...",angry
आवारा राजाओं और मूर्ख पाखंडियों ने हमारे देश को बहुत हानि पहुंचायी है,angry
क्या एकनाथ शिंदे महाराष्ट्र को समृद्ध नहीं बनाते? क्या उनमें वह क्षमता नहीं है?,neutral
इससे बेहतर तो डेम्बिस पांटा ने इस सच्चे प्रतिद्वंद्वी को बर्दाश्त किया,angry
यह इस बात का एक और उदाहरण है कि जब लोगों पर कोई संकट आता है तो भाजपा किस तरह अपनी जिम्मेदारी से बच जाती है।,angry
"ये हो गया, अब इनसे छुटकारा पाओ",angry
"'अगर भारतीय टीम पाकिस्तान नहीं आएगी तो हम...', जय शाह की 'उस' भूमिका के बाद पाकिस्तान ने दी चेतावनी!",angry
"महाराष्ट्र में सत्ता में होने के बावजूद हमें अपनी पुलिस पर भरोसा नहीं है, भगवान आपका भला करे",sad
ये नये जंगली लोग हैं...,angry
हम्म... आपने इसलिए लिया होगा क्योंकि आप नहीं जानते कि कौन क्या कह रहा है,angry
अपनी गलतियों पर पर्दा डालना भक्तों की विशेषता है।,angry
"सबसे पहले, देखें कि क्या अंधेरी में एक-दूसरे से दूरी पर अधिकारी हैं...",neutral
भोर के बाद मशाल कौन जलाएगा? उनके साथ सब कुछ अंधकारमय है,angry
"कॉमरेड, लिम्ब्रांडू, सेक्युलर, ब्लू, ग्रीन सभी सक्रिय हैं.. निश्चित रूप से यह आधारवाद की सुनियोजित योजना है... नाना, नारके, संग्राम, छठी कलवाला, और भी बहुत कुछ ??????",angry
जिस थाली में खाया जाए उसी में थूकना व्यर्थ है,angry
रामनवमी के दिन मध्य प्रदेश के खरगोन में बड़ी हिंसा हुई.,fear
छोटा बच्चा भी समझ जाता है लेकिन गद्दार अभी नहीं समझता,angry
"ओह, क्या आप तरबूज़ को एक प्रश्न के रूप में नहीं सोचते? अगर वह भीख नहीं मांगता, तो हम घनलार नहीं हैं",neutral
"उसके लिए नहीं, क्या अब उसकी शादी की उम्र हो जाएगी?",neutral
किस बात को लेकर उछल रहे थे बीजेपी नेता? अब भाग जाओ,angry
"इतिहास में रहो, वर्तमान बनाने की तुममें कोई क्षमता नहीं है।",angry
यार तुम कितने फिजूलखर्च हो.. ये सबसे अच्छे उदाहरण हैं #पाकेट जर्नलिस्ट,angry
कत्थे डीपी बदलाना....आप भक्त के लायक नहीं हैं इसलिए...,angry
"हां, मैं नाना की गैर-उपस्थिति और अति-अभिनय से थक जाता हूं, मैं आत्म-प्रेम के प्रति सचेत नहीं हूं।",sad
वह प्याज नहीं खाता लेकिन उसका सिर प्याज से भरा है....!,angry
"देवेन्द्र फडनवीस को महाराष्ट्र में कंडोम बनाने का बड़ा प्रोजेक्ट लाना चाहिए, इसका मतलब है कि मोदी लोगों की भलाई को मार रहे हैं",angry
यह अंबानी अडानी के घर और देश से भीख मांगने से बेहतर है।',angry
ऐसी घटिया पत्रकारिता करने से बेहतर है भूखे मरना..,angry
"क्या आपको लगता है कि आपके नाटकों को कोई नहीं देख रहा है, बकरी जो सोचती है कि वह बाघ है?",angry
क्या होगा जब बी ग्रेड वाले सामने आने लगेंगे?,angry
ये उसी भाषण से दस गुना ज्यादा खतरनाक है,fear
अरे आप तो चाहते हैं पर हम नहीं चाहते,neutral
खाली दिन बीत रहे हैं व्हाट्सएप पर ज्ञान बांटते हुए।,sad
मुझे अपना फ़ोन नंबर अपडेट किए हुए कई साल हो गए हैं लेकिन मुझे अभी भी वही पुराना नंबर दिखाई देता है,neutral
"हो सकता है कि उनके घर कोई पठान आया हो, इसलिए समाज में ऐसी विकृति पैदा हो रही है",angry
"परिणामस्वरूप, यह बाल्टी नष्ट होने वाली है",neutral
क्या दयानंद बुधवार पेठ दलाल है? यानी साहब बूढ़े हैं,angry
"""मेरे पिता ने कानून लिखा, इसलिए मैं इसका सम्मान करूंगा""",happy
जय शिव सेना उद्धव बाला साहेब ठाकरे,angry
अभिव्यक्ति की आजादी का मतलब बंगले में हत्या करना है,angry
. उन्होंने ही सबसे पहले ये फर्जी खबर फैलाई थी.,neutral
कृपया भगवान सिद्धेश्वर रुक्मे परिवार को इस कष्ट से बचाने की शक्ति दें!,sad
"लोकमत वाले मूर्ख हैं, पुरस्कार के बारे में सोचते फिरते हैं",angry
भारतीय रुपये की कीमत घटने के बीच वित्त मंत्री निर्मला सीतारमण का विवादित बयान.,angry
दरअसल इसके लिए आना चाहिए था लेकिन दुर्भाग्य बॉक्स के लिए आया...,sad
"यदि भविष्य में राकांपा कभी विभाजित होती है, तो सबसे पहले धनु बंधु ही पार्टी छोड़ेंगे",angry
महाराष्ट्र द्रोही को क्या जवाब दोगे? क्या यह अच्छा लग रहा है कि महाराष्ट्र हार गया?,angry
"उद्धवजी कहते हैं कि भुजबल खुद्दार हैं, भूल जाइए कि बालासाहेब को गिरफ्तार किया गया था",angry
क्या तुम गटर और शौचालय के अलावा कुछ सुझाते हो.. शौचालय बेटा,angry
कितने भी डंडे ले लो. आपको मनचाहा परिणाम नहीं मिलेगा. हमेशा मुंह पर मारेंगे,angry
"भाजपा में बलात्कारी घुस रहे हैं, आप पार्टी क्यों नहीं छोड़ देते?",angry
हालांकि गरीबों को अंदर ही रहना होगा,sad
"मनीषा आज हारे हुए की तरह बात कर रही है, शायद ये तैयारी कल के झटके को थोड़ा हल्का करने की है.",fear
महाराजा के नाम का एक भी उल्लेख अपराध है,angry
तो फिर जब पिछले कुछ सालों में मुंबई में भारी बारिश हुई तो बीजेपी ने शिवसेना को दोषी क्यों ठहराया,angry
लोग लेकिन आक्रामक भ्रष्टाचार से काम नहीं चलेगा,angry
"सर, एक आप भी कर दीजिए",neutral
रास्ते में महाराष्ट्र के विरासत स्थलों की खोज करें :),neutral
"यह सुनने के बावजूद कि औरंगाबाद में कई मंत्री हैं, औरंगाबाद ""विकसित"" है?",angry
"निखिल जी, पिछला एपिसोड सुनाई नहीं दे रहा था, कृपया इसे दोबारा प्रसारित करें!!",neutral
हिंदू धर्म कोई धर्म नहीं बल्कि जीवन जीने का एक तरीका है - श्रीमद्भगवद गीता,neutral
यही थी अटकलों की वजह,angry
"""औरंगज़ेब इसे बर्दाश्त कर सकता था, लेकिन संभाजी महाराज इसे बर्दाश्त नहीं करेंगे।"" -:पुर्तगाली वायसराय",angry
हम सभी को अपने कुलदेव के दर्शन करने चाहिए जय हो,happy
"परीक्षा परिणाम घोषित, ऐसे चेक करें अपना रिजल्ट",neutral
विक्रम को भी उस कमीने ने इतना प्रताड़ित नहीं किया होगा,sad
लेखक ने यह ट्वीट किसी को चेतावनी देने के लिए किया था कि मैं कोंकण में हूं,neutral
क्या आप केवल ट्वीट करते हैं या नीचे दी गई टिप्पणियाँ पढ़ते हैं?,neutral
क्या उन्होंने योगदान कहा?,neutral
"कुलकर्णी, क्या आपने कभी पुनेरी पगड़ी देखी है? मुंडासे? कोल्हापुरी फेटा?",neutral
अब देखिये वो कैसे बोले...!,neutral
यानी लोग आपके घर के हैं. लोगों को निर्णय लेने दीजिए.,neutral
क्या बस नहीं बदली??,neutral
और समाचार लोग जनता की राय हैं,neutral
"मुझे बताओ कि तुम अंधेरे में क्यों हट गए, बाकी लोग क्या नहीं सुन रहे हैं?",angry
आपने अपने आदरणीय दिघे का नाम क्यों नहीं लिया?,angry
सुरक्षा बलों पर जांच का क्या हुआ? हमले की योजना कौन बना रहा था?,angry
आदित्य एक जन नेता हैं...दादर से हैं,happy
ये सुझाव कहां से आया..,neutral
पार्टी मूल रूप से एक कांग्रेस टीम थी..आपातकाल का समर्थन,neutral
"धीरे-धीरे सभी लोग आ जायेंगे. कृपया दहानु, पालघर जाएँ।",neutral
"ये हमारा ज़माना था, आज के बच्चे ऐसे नहीं हैं",sad
इस घटना को लेकर अखबारों में खबरें छपीं.,neutral
हां पता है,neutral
क्यों न देखते रहें,neutral
और ये पालतू बटुए शिकारियों की मदद क्यों नहीं करते?,angry
"हाँ। मेरे मन में यही आता है. मेरा मतलब है, क्या उनकी पार्टी अलग हो गई?",neutral
आपकी शिकायत संबंधित अधिकारियों को भेज दी गई है।,neutral
मैं भी यही सोचता हूं लेकिन ज्यादा संभावना यही लगती है कि ढाल और तलवार दी जायेगी,fear
क्या आप बताएंगे कि मोदी के सत्ता में आने के बाद से कितनी महिलाओं को न्याय मिला है?,angry
"वे चुनाव की तैयारी कर रहे हैं, समय मिलेगा तो बात करेंगे, लेकिन उन्हें नहीं लगता कि समय मिलेगा",neutral
"किसी ने पत्र लिखा, क्यों?",neutral
आप अपने मन की बात कर रहे हैं...संसद को यह भी याद रखना चाहिए कि लोकशाहीर अन्नाभाऊ साठे ने क्या कहा था...,happy
"अधि एकनाथ शिंदे, फड़नवीस, नारायण राणे, राज ठाकरे, किरीट सोमैया, शाह और नड्डा की जांच होनी चाहिए।",angry
लाओगे..?,neutral
क्या नागपुर में दो घंटे की लोड शेडिंग शुरू हो गयी है?,angry
ये बात पहले अनुज पाठक को समझाएं और राहुल खान को भी.,neutral
लाका तू मराठी या बिहारी?,neutral
शिवसेना को ख़त्म करने की इस साजिश को पहचानिए,angry
"यह मुख्य न्यायाधीश का अंत नहीं है, बल्कि उनके बाद कोई आएगा",neutral
दूसरा काम..अब कल से,neutral
वास्तव में इसे भेजना चाहते हैं,neutral
यह हम सभी के लिए है..,neutral
क्या कोई स्प्रे है?,neutral
भाग्य रावण को मानता है लेकिन आपके प्रभु श्री राम को काल्पनिक मानते हैं,happy
"इसे सदमा नहीं, रोना कहते हैं. पुरुष ऐसे नहीं रोते. चप चप घाव",angry
:'इस' मल्टीबैगर स्टॉक ने तीन हफ्ते में कमाए लाखों!,happy
यही तो मैं सुनना चाहता था,happy
वह मेरी सोनपापड़ी है...,happy
"क्यों खिलेगा कमल, छूट जाएगी तलवार?",neutral
वे महाराष्ट्र प्रेमियों और देश प्रेमियों के प्रिय हैं। सहानुभूति शब्द अनुचित है,neutral
हमारे महेश के सामने ये सब बहुत सामान्य है...,neutral
इसीलिए,neutral
यह गलत है,neutral
बाबा साहेब अम्बेडकर एक ही थे और एक ही रहेंगे,happy
क्या तुम्हें पड़ोस में तात्या दिखाई नहीं देता?,neutral
बताओ सर आपके राज्य में क्या हो रहा है?,angry
"पूजा सावंत का इंस्टाग्राम पोस्ट हो रहा है वायरल, क्या आपने देखा?",neutral
"अमेरिका में एक किसान ने मुर्गी की गर्दन काट दी, लेकिन मुर्गी नहीं मरी.",happy
ये बात राज ठाकरे भी बार-बार कहते थे,neutral
"यदि यह व्यावसायिक या व्यक्तिगत है, तो मैं वही करता हूं",neutral
अब्बाब का मतलब है कि खेल चुपचाप चल रहा है,happy
"ओह, लेकिन पैसे लो, मुफ्त में मत दो।",neutral
"ये अब उद्धव साहेब के विचारों से चलती है, बाला साहेब के विचार इन पर लागू नहीं होते",neutral
"तो दादा कहते हैं, अब शादी ही आखिरी विकल्प है.",neutral
यह सही है..,happy
इन मामलों को सुधारने में मीडिया की बड़ी जिम्मेदारी निष्पक्ष रहना है....!,neutral
आपको बचपन में देवी टीका मिला था।,neutral
लोगों को रिश्ते को आइना दिखाने के बजाय उसकी खुशी और जिम्मेदारियों के साथ जीना सीखना चाहिए।,neutral
क्या आपने वैभु दिवाली के लिए खरीदारी की?,neutral
शिवभोजन योजना की होगी जांच! योजना बंद नहीं होगी!!!,happy
"पुरुषों के बारे में जो कहा जाता है, लगता है अब उस पर पर्दा डाल देना चाहिए.",angry
लाल माजा फावदा से संज्ञा की भाषा के बारे में पूछने जाता है,neutral
आपने इसका उत्तर नहीं दिया क्योंकि आप तर्क समझ गये थे,neutral
अरे! वह मेरा संकेत है,angry
बालासाहेब थोराट का उदय राव,neutral
राजनीतिक विश्लेषक अमोल सर उत्तर महाराष्ट्र में एक बड़े नेता के रूप में जाने जाते हैं.,happy
तैयार हो जाओ दोस्तों! अब इतनी बढ़ जाएगी दूध की कीमत!,happy
"आंध्र प्रदेश, तेलंगाना, केरल, कर्नाटक, तमिलनाडु, इन सभी राज्यों को बड़ी सफलता मिलेगी।",happy
आगामी स्थानीय चुनाव इस गठबंधन के साथ लड़ा जाएगा - नाम। दीपक केसरकर,neutral
"भिक्षा लो, झोली ले जाओ, लोटा भरो और खाओ",neutral
दोनों जाधव साहब का दर्द अलग-अलग है. इस पर ध्यान दें.,neutral
ऋतुजा लटके के आगे बीजेपी के पीछे हटने के 'ये हैं' मायने!,neutral
हमने कभी ऐसा अनुभव नहीं किया कि इसमें कितना समय लगता है.,neutral
लेकिन ये कौन है?,neutral
उन्होंने इसे रोका क्यों नहीं?,angry
लेकिन कौन सा?,neutral
सरकार ने PFI पर बैन क्यों लगाया? ये हैं प्रमुख कारण...,neutral
वागले के शत्रु संघ और ब्राह्मण हैं।,angry
"गुरु सभी तरकीबें सिखाता है, लेकिन एक तरकीब हमेशा के लिए रखता है...",neutral
क्या आपको लगता है कि यह सही है कि किसी नेता की मृत्यु के बाद उसके खिलाफ कोई उम्मीदवार नहीं उतारा जाना चाहिए?,neutral
नाना पाटेकर परदादा हैं,happy
कोल्हापुर उपचुनाव के दौरान संस्कृति छुट्टी पर थीं.,neutral
क्या उनकी राय है?,neutral
पहले यह मान लेना चाहिए कि सीमाएँ हैं...,neutral
क्या ये सचमुच जन्म से हिंदू हैं?????,angry
ऐसी कोशिश पहले भी हो चुकी है. जब मोदी गुजरात के मुख्यमंत्री थे तब उनका यही अंदाज था.,neutral
"पांच साल में फड़णवीस थे मुख्यमंत्री, ट्वीट करने वाले कौन?",neutral
मैं ईटली जिले में शामिल होने की सोच रहा हूं...,neutral
"विदर्भ में संतरगुल्या शब्द बहुत मशहूर है.,.इस विधायक के साथ भी ऐसा ही हुआ.",neutral
"मोटा भाई को न्याय देवता ने दण्ड दिया, ऐसा माना जाता है",happy
मेरा ये ट्वीट आप जैसे अंधे लोगों की आंखें खोलने के लिए है..,angry
| इसी प्लेटफॉर्म पर रिलीज होगी फिल्म 'ब्रह्मास्त्र',neutral
यह बताने वाली कहानी किसकी है?,neutral
हमें बताने के लिए धन्यवाद। हमने आपकी शिकायत संबंधित विभाग तक पहुंचा दी है.,neutral
क्या दिसंबर तक ऐसी ही बारिश होगी?,happy
सिमी की तर्ज पर काम कर रहा PFI का व्हाट्सएप ग्रुप एडमिन पाकिस्तानी; एटीएस की जांच में हुआ खुलासा,angry
अब यह तय हो गया! उद्धव ठाकरे की मशाल को रोकने के लिए शिंदे की ढाल-तलवार तैयार!,neutral
