text,sentiment,language
ஏய் உனக்கு அது வேண்டும் ஆனால் எங்களுக்கு அது வேண்டாம்,neutral,ta
உண்மை எப்போதும் வெறுப்பால் மறைக்கப்படுகிறது.,neutral,ta
"கோஷமிடுங்கள், அரசாங்கம் கவிழும், நாம் செய்ய வேண்டியது ஒன்றே ஒன்றுதான்",neutral,ta
எவ்வளவு மழை பெய்யும் என்பதை மாநகராட்சி முடிவு செய்யாது - துணை முதல்வர் தேவேந்திர ஃபட்னாவிஸ்.,neutral,ta
கடன் வாங்கவா?,neutral,ta
ஃபட்னாவிஸை நீங்கள் நம்பவில்லை என்று அர்த்தமா? வீடு யாருக்கு சொந்தம்?,neutral,ta
"உங்கள் பாராட்டுக்கு நன்றி, மேல் நடவடிக்கைக்காக உங்கள் புகாரை சம்பந்தப்பட்ட காவல் நிலையத்திற்கு அனுப்புகிறோம்",neutral,ta
ஆனால் எது?,neutral,ta
அதிகாலையில் ஹெலிகாப்டரை இவ்வளவு தாழ்வாக பறக்கவிடாதீர்கள்.. ஸ்லீப் மோடில் இருக்க வேண்டும்.,neutral,ta
ஏன் கும்பிடக்கூடாது?,neutral,ta
நான் கடந்த மாதத்திலிருந்து உங்களுக்கு மெயில் அனுப்புகிறேன் தயவு செய்து சரிபார்த்து பதிலளிக்கவும் ஐயா.,neutral,ta
உண்மையான வெற்றியைத் திட்டமிடுவதைக் கவனியுங்கள்.,neutral,ta
"இப்போது கட்சித் தலைவர்கள் ராஜ் சாகிப்புக்கோ, பவார் சாகிப்புக்கோ அல்லது ஃபட்னாவிஸ் சாகிப்புக்கோ யாருக்கு நன்றி சொல்வார்கள்?",neutral,ta
நம்புங்கள் அரசியல் அமைப்பு மாறும்... அது புனேவில் இருந்து தொடங்கும்.,neutral,ta
அவை எப்போதாவது முடிவுக்கு வருமா?,neutral,ta
ஆனால் அந்த சந்தர்ப்பத்தில் அவர் தனது மனதை வெளிப்படுத்தினார்.. அது நல்ல விஷயம்.,neutral,ta
"ராவ்,,, அனைவரும் ஒரே பள்ளி மாணவர்கள்.",neutral,ta
இது கடினம்,neutral,ta
உங்கள் புகார் சம்பந்தப்பட்ட அதிகாரிகளுக்கு அனுப்பப்பட்டுள்ளது.,neutral,ta
"மகாராஷ்டிராவுக்கு வெளியே தெகளூர், பந்தர்பூர், கோலாப்பூர் என்று அர்த்தம்?",neutral,ta
எதுவும் நடக்கவில்லை. கூட்டுப் பயணங்கள் அதிகம் நடக்கும். மக்களின் உணர்வுகளை அரசு புரிந்து கொள்ள வேண்டும்.,neutral,ta
வழிநடத்த!! - டாக்டர் பாபாசாகேப் அம்பேத்கர்.,neutral,ta
"நாளை எதுவும் நடக்காது, ஏபிசி திரும்பும்",neutral,ta
ஆனால் தேர்தலில் போட்டி இல்லாமல் இல்லை.,neutral,ta
சக்தி தந்திரங்கள் குண்டு வீசலாம்,neutral,ta
அரசியல் மட்டும் அல்ல. அதற்கு வேலை தேவை.,neutral,ta
இது நம் அனைவருக்கும்..,neutral,ta
ஆம் இது என் நினைவுக்கு வருகிறது. அதாவது அவரது கட்சியை பிளவுபடுத்தியது எது?,neutral,ta
"உண்மையில், மக்கள் கொண்டாடுவதில் மகிழ்ச்சி அடைகிறார்கள்…",neutral,ta
"அதிக ஆதரவு வேண்டாம், இந்த தேர்தல் எப்படியும் பாஜகவுக்கு கடினமாக இருக்கும்.",neutral,ta
"குறிப்பாக டிவி மராத்தி, என்சிபி மஜா மற்றும் போகமாட்",neutral,ta
நீங்கள் உயர் பதவிக்கு வருவதற்கு குறைந்த காலமே எடுத்துக்கொள்ளும்.,neutral,ta
"இந்த டைம் பாஸுக்குப் பிறகு பப் புகைப்படங்களை அனுப்பவும், நாங்கள் காத்திருக்கிறோம்",neutral,ta
"குல்கர்னி, நீங்கள் எப்போதாவது புனேரி தலைப்பாகையைப் பார்த்திருக்கிறீர்களா? முண்டஸ்? கோலாபுரி ஃபெட்டா?",neutral,ta
"சுற்றுப்பயணம் ரத்து செய்யப்பட்டுள்ளது, இன்று செல்ல முடியாது",neutral,ta
முதல்வர் டிவிசி மற்றும் ஜிங்கிள் என்ற செயலியை அறிமுகப்படுத்தினார்,neutral,ta
ஒவ்வொரு கலைப்படைப்பிலும் கலைஞரின் பெயர் இணைக்கப்பட வேண்டும்.,neutral,ta
பிரதி அமைச்சருக்கு ஒன்றுமில்லை,neutral,ta
"உலகம் வஞ்சிக்கப்படுகிறது, ஏனென்றால் அது உள்ளே காணப்படுவதில்லை",neutral,ta
"கேள்வி என்னவென்றால், இந்த மாநில அரசு சரி என்று நினைக்கிறீர்களா?",neutral,ta
இது அஜய் தேவ்கனின் தில் வாலே,neutral,ta
நான் கொங்கனில் இருக்கிறேன் என்று ஒருவரை எச்சரிப்பதற்காக ஆசிரியர் இதை ட்வீட் செய்துள்ளார்,neutral,ta
அது ஒருபோதும் சாத்தியமில்லை.,neutral,ta
அவர்கள் பால் தாக்கரேவுடன் உடன்படாததால் அடிப்படையில் அவர்கள் பால் வீரர்கள் அல்ல.,neutral,ta
எதுவுமே புரியாத மொழி என்ன.,neutral,ta
கூட??? நீங்கள் ஒரு தீவிர ரசிகன் என்று நினைக்கிறேன்.,neutral,ta
"அன்பே, வாழ்க, நத்தைகளை தின்று, சஹாரா யானை போல் தூங்கு",neutral,ta
இப்பணி எந்தளவுக்கு செல்லும் என்பது குறித்து தற்போது எந்த தகவலும் இல்லை.,neutral,ta
மகாராஷ்டிராவின் பிரகாசமான எதிர்காலத்திற்காக வெளிப்படையான ஆட்சேர்ப்பு...,neutral,ta
முன்பும் இல்லை இப்போதும் இல்லை,neutral,ta
தீபாவளி சார் உங்களால் செய்ய முடியுமா?,neutral,ta
முதலிடம் பெற்ற திவ்யான்ஷி ஜெயின் தேர்வுக்கு எப்படி தயாரானார்?,neutral,ta
"ஒன்றல்ல, இதற்கு முன்னரும் இதுபோன்ற நாடகங்கள் வந்துள்ளன.",neutral,ta
புனே ஜிம்மில் பலகை./_,neutral,ta
யாதவ் சாகேப் இரண்டு துன்பங்கள் வேறு. இதில் கவனம் செலுத்துங்கள்.,neutral,ta
இரண்டாவது பணி... நாளை முதல்,neutral,ta
"இருக்கைகள் காலியாக இருந்தால் பேச்சு போகும், எண்ணிக்கை குறைவாக இருந்தால் பள்ளியை மூடுவது ஏன்?",neutral,ta
இது கிளர்ச்சி.,neutral,ta
இது ரசிகர்களால் உருவாக்கப்படவில்லை,neutral,ta
சரியாக எழுதாமல் போகலாம் என்று எடுத்து எழுதினீர்கள்,neutral,ta
அந்த நபர் நவீன 'அனாகிபாண்ட்ஸ்'!,neutral,ta
அவை பெரிய பிரச்சனைகள்.. இந்த பிரச்சனைகள் தீர கால அவகாசம் எடுக்கும்.,neutral,ta
உறவைப் பிரதிபலிக்காமல் மகிழ்ச்சியாகவும் பொறுப்புடனும் வாழ மக்கள் கற்றுக்கொள்ள வேண்டும்.,neutral,ta
சார் எங்களின் சிறப்பு நண்பர்,neutral,ta
மகாராஷ்டிரா வறட்சியை சந்தித்து வரும் நிலையில் நகர மக்களுக்கு எனது தாழ்மையான வேண்டுகோள்.,neutral,ta
நீங்கள் புதிய திறன்களைக் கண்டறிந்து சிறந்த வேலைகளைப் பெற முடியும் என்பதால் கல்வி பயனுள்ளதாக இருக்கும்.,neutral,ta
"ஒரு நாடு தொடர முடியாது என்றும், நேபாளம் இந்தியாவுடன் இணைக்கப்படும் என்றும் அவர் கூறினார்.",neutral,ta
இந்த பதக்கம் விளையாட்டு வீரர்களின் முயற்சி மற்றும் சிறப்பு வழிகாட்டுதலுக்காக வழங்கப்படுகிறது,neutral,ta
உங்கள் மாநிலத்தில் நடுத்தர வர்க்க யானைகள் எதையோ இனிமையாகத் தேடுவது போல...,neutral,ta
"எனக்கு அவர்களைத் தெரியாது, ஆனால் அவர்கள் வயிற்றைப் பிடித்துக் கொண்டிருப்பதைப் பார்க்க ஆச்சரியமாக இருக்கிறது.",neutral,ta
"ஏன் சைவ இந்து சாதி? ஆம் எனில், அசைவ இந்துக்களின் நிலை என்ன?",neutral,ta
தாக்கரே குழுவைத் தள்ளுங்கள்! மூன்று முக்கிய சிவசேனா தலைவர்கள் உட்பட 7 பேர் மீது வழக்கு பதிவு செய்யப்பட்டுள்ளது.,neutral,ta
பிறகு ஏன் கூட்டணியிடம் சரணடைந்து தேர்தலில் போட்டியிட வேண்டும்?,neutral,ta
உங்கள் சிறைவாசத்தால் ஒட்டுமொத்த மகாராஷ்டிராவும் மகிழ்ச்சி அடைகிறது,neutral,ta
கொரோனா ஆண்டின் நல்ல பக்கம் - டாக்டர் விஜய் பண்டாரி பாண்டே./--...,neutral,ta
"நாங்கள் மிகவும் வேடிக்கையாக இல்லை ... இது ஒரு நாள் விடுமுறை, மழையில் வீட்டில் இருக்க விரும்பவில்லை",neutral,ta
மாநில வேலை இடங்களை குறைப்பீர்களா ஐயா.. இந்த அரசு கேட்கவில்லை,neutral,ta
இப்போது பா.ஜ.க.வினர் எவ்வளவோ தேடியும் அம்பு எடுத்து வெறுங்கையுடன் வந்துள்ளனர்.,neutral,ta
இன்னும் இரண்டு நாட்களில் நாந்தேட் மாவட்டத்தை அடைவேன்,neutral,ta
அதனால்தான் நான் உள்ளே போகவில்லை,neutral,ta
எதுவும் நடக்கவில்லை இப்போது அது முடிந்துவிட்டது.,neutral,ta
என்ன மிச்சம்,neutral,ta
ஒவ்வொரு நிமிடமும் தாமதமாகும் சூழ்நிலை ஏற்பட்டது.,neutral,ta
அப்படியென்றால் நான் வேறுவிதமாக சொன்னேனா?,neutral,ta
PFI ஐ அரசாங்கம் ஏன் தடை செய்துள்ளது? இவைதான் முக்கிய காரணங்கள்...,neutral,ta
ஆட்சியில் நீடிக்க பெரிய நியமனங்கள் சாத்தியமில்லை... எல்லா இடங்களும் தேர்தலுக்கு முன் நிரப்பப்படும்.,neutral,ta
"போருக்குப் பிறகு, எல்லாம் தயாராக உள்ளது",neutral,ta
நம் பயம்தான் கடவுளைப் பெற்றெடுக்கிறது.,neutral,ta
ஆகஸ்ட் மாதத்தில் கொங்கன் மற்றும் மத்திய மகாராஷ்டிராவில் கனமழை பெய்யும் என எச்சரிக்கை.,neutral,ta
அப்படிப்பட்ட படத்திற்கு எதிர்ப்பு தெரிவிப்பது சரியல்ல.,neutral,ta
மக்கள் பைத்தியம் என்று நினைக்கிறீர்களா?,neutral,ta
மற்றவர்கள் ஏன் தூங்குகிறார்கள்?,neutral,ta
தலைப்பின் முடிவு... சந்தை ஏறுகிறது என்று வைத்துக்கொள்வோம்...,neutral,ta
"நான் நீரஜ், நீரஜ் சோப்ரா அல்ல",neutral,ta
ஸ்ப்ரே இருக்கிறதா?,neutral,ta
பழங்குடியின சகோதரர்கள் கலந்து கொண்டனர்.,neutral,ta
மராத்தி வேட்பாளர்களின் வாக்குகளின் பங்கு காரணமாக இத்தகைய முடிவு எடுக்கப்பட்டது.,neutral,ta
"தீபாவளியை முன்னிட்டு நுகர்வோரை தள்ளுகிறது; இன்று தங்கம்-சுத்தமான விலை மாற்றம், உடனடி தவம்",neutral,ta
கோலாப்பூர் இடைத்தேர்தலின் போது பாஜக இந்த பாரம்பரியத்தை எங்கிருந்து தொடங்கியது?,neutral,ta
அனைத்து சிவாலயங்களிலும் பாரத மந்தி யாத்திரை நடத்தப்படுவதாக தெரிகிறது,neutral,ta
ஏன் பார்க்கக்கூடாது?,neutral,ta
யமா கூட சொல்லலாம்,neutral,ta
இந்த மக்கள் ஷிண்டே வம்சத்தை எதிர்த்தனர்,neutral,ta
"அது என்ன, இனிப்பு உருளைக்கிழங்கு, அவை நன்றாக உள்ளன",neutral,ta
கிராமத்து குடிகாரர்கள் ஆங்கிலம் பேச மாட்டார்கள்.,neutral,ta
எனக்கு நேரமில்லை,neutral,ta
தற்போது அவருக்கு பெரும் ஆதரவு கிடைத்து வருகிறது. கன்னத்தைத் திருப்புவதற்கும் இதற்கும் ஏதாவது சம்பந்தம் உண்டா? இதில் சந்தேகமில்லை!,neutral,ta
வாட்கல்கர் சொல்வது உண்மையா?,neutral,ta
இது நேர்மையான அஞ்சலியோ அல்லது நல்வாழ்த்துக்களோ அல்ல என்பதை பொதுமக்கள் தீர்மானிக்க வேண்டும்.,neutral,ta
: இந்த நவராத்திரியில் இந்த செடிகளை வீட்டிற்கு கொண்டு வாருங்கள்; நிதி பிரச்சனைகள் குறையும்!,neutral,ta
அண்ணே ஏன் அரங்கில் இருந்து அழைத்தாய்? இன்னும் சில விதைகள் விழுந்தன,neutral,ta
மா பவானி மற்றும் ஒட்டுமொத்த மகாராஷ்டிரமும் உங்களைப் பின்தொடர்கிறது சார்...,neutral,ta
"இதைப் பற்றி நான் நேற்று ஒரு விரிவான நூல் எழுதினேன், பாருங்கள்!",neutral,ta
அதைத்தான் நாம் பணிச்சு (இலை தேள்) என்கிறோம். ஆனால் மக்கள் இறப்பதில்லை.,neutral,ta
லாசுர்கானில் உள்ள ஏழைப் பெண்களுக்கு அசோக் சோனவன் அவர்களால் சூடான ஆடைகள் விநியோகம்.//...,neutral,ta
கோலாப்பூர் இடைத்தேர்தலின் போது சன்ஸ்கர் விடுப்பில் இருந்தார்.,neutral,ta
காந்தா பாய் பற்றி உங்களுக்கு மிகுந்த ஆர்வமும் அறிவும் உள்ளது,neutral,ta
"தொடர்ந்து குறியிடுங்கள், அவர்களைத் தொடர்புகொள்வதற்கான ஒரே வழி இதுதான்",neutral,ta
ஆனால் பாலா சாஹேப் இந்து மதத்தின் இந்த சக்தியைக் கொண்டிருக்கவில்லை என்று நினைக்கிறீர்களா?,neutral,ta
அவர் தனது தேசபக்தியை கத்தியால் அல்ல செய்து காட்டினார்.,neutral,ta
இதுவரை எந்த நடவடிக்கையும் எடுக்கப்படவில்லை. வேலை நடந்து கொண்டிருக்கிறது,neutral,ta
உள்நாட்டு எல்பிஜி திட்டத்திற்கு மத்திய அமைச்சரவை ஒப்புதல் அளித்துள்ளது,neutral,ta
"எம்.எல்.ஏ.க்கள் வெற்றிலையால் அல்ல, எம்.என்.எஸ்.-ல் இருந்து தேர்ந்தெடுக்கப்பட வேண்டும்",neutral,ta
"இனிய அன்னையர் தினம் வரப்போகிறது, நீங்கள் நேர்மறையான அணுகுமுறையைக் கொண்டிருக்க வேண்டும்.",neutral,ta
சாபோன் புல்லில் இருந்து ஓடியவர் யார்?,neutral,ta
வழக்கு சுஷாந்த் சிங் ராஜ்புத்... தர்முஸ் எத்தனை பேரை கைது செய்திருக்கிறார்...,neutral,ta
இளைஞர்களை தன்னம்பிக்கை கொண்டவர்களாக மாற்ற அனைவரும் பங்களிக்க வேண்டும் - ஆளுநர் பகத்சிங் கோஷியாரி.,neutral,ta
குடும்பத்தினர் உங்களைப் பார்த்தார்களா?,neutral,ta
கூண்டு ஜோதியை மகாராஷ்டிரா ஏற்காது - சந்திரசேகர் பவான்குலே,neutral,ta
"கட்டுரையை முழுவதும் படித்துவிட்டு என் கருத்தைச் சொல்கிறேன், நீங்கள் ஒப்புக்கொள்ளவில்லை என்றால் விட்டுவிடுங்கள்!",neutral,ta
"அங்கீகரிக்கப்பட்ட மறுவிற்பனையாளர் இப்போது சர்குலர் ரோடு சங்வான் சௌக், டப்வாலி சாலையில் திறக்கப்பட்டுள்ளது",neutral,ta
"இந்தியா தோற்கவில்லை, இங்கிலாந்து வென்றது",neutral,ta
நல்லது! உத்தவ் தாக்கரே இன்னும் எம்எல்ஏவா?,neutral,ta
இது கனமானது,neutral,ta
சிகரெட்டுகள் காற்று மாசுபாட்டையும் ஏற்படுத்துகின்றன என்பதை நினைவில் கொள்ளுங்கள்,neutral,ta
விளம்பரம் செய்வது சிறிய விஷயம்,neutral,ta
ஆம் புனே மாவட்டம் எங்கே என்று எனக்குத் தெரியும்,neutral,ta
"பாலா சாகேப் பிரபோதங்கரின் வாரிசு, டோர்சேகர் சொல்வதைக் கேட்காதே, அவன் பெரியவன், அவன் என்ன வேண்டுமானாலும் சொல்கிறான்.",neutral,ta
பணத்தை திருடிய தலைமை ஆசிரியர் கைது செய்யப்பட்டார்,neutral,ta
ஏழு லட்சம் ரூபாய் மதிப்புள்ள சிக்கன் மெஸ்; காவல்துறை செய்தது...,neutral,ta
KDMC உடன் இணைந்து புதிய குப்பை கிடங்கு கட்டப்பட்டு வருகிறது,neutral,ta
"யாருக்கும் எதிராக இந்த அறிக்கையை வெளியிட்ட ராவுத், முதலிடத்தில் உள்ளார்",neutral,ta
உங்கள் உள்துறை அமைச்சர் கோடிக்கணக்கான ரூபாய் வசூல் செய்வதில் மும்முரமாக இருப்பதைக் கேட்டதில் மகிழ்ச்சி!,neutral,ta
மக்கள் அதிகாரத்தை வீதிக்கு கொண்டு வருகிறார்கள்,neutral,ta
மேலும் பார்ன் ஸ்டார் மாமாவுக்கு என்ன நடக்கும்?,neutral,ta
"நிகழ்காலத்தில் மற்றவர்களை மதிப்பிடும்போது, ​​வரலாற்றில் நாம் எப்படி இருந்தோம் என்பதை மனம் மறந்துவிடக்கூடாது.",neutral,ta
அதை விட்டுவிட்டு வேறொரு பிறப்புறுப்பில் நுழைவது அவசியம்.,neutral,ta
"போலீஸ் அணிவகுப்பு, பாஜகவினர் எங்கே?",neutral,ta
வீட்டில் இருப்பதன் அர்த்தம் என்ன?,neutral,ta
பெயர்ச்சொல் நிச்சயமாக இப்போது வராது,neutral,ta
செயற்கைக்கோளைப் பார்க்கும் வரை இரண்டாவது பருவமழை வரவில்லையா?,neutral,ta
புதிய வாய்ப்புகளை கண்டறிய நேரம் எடுக்கும்.,neutral,ta
எனவே உங்கள் நேரம் மோசமாக உள்ளது,neutral,ta
மணி ஒரு பொருட்டல்ல. ....எதுவும் வளைவதில்லை.,neutral,ta
அவனும் அசுரனும் ஏதோ பேசுகிறார்கள்,neutral,ta
இதற்கு முன்னரும் இந்த முயற்சி மேற்கொள்ளப்பட்டது. மோடி குஜராத் முதல்வராக இருந்தபோது இந்த பாணியைக் கொண்டிருந்தார்.,neutral,ta
சிலர் வதந்தி பரப்புகிறார்கள்... நாங்கள் ஷிண்டே குழுவிற்கு செல்கிறோம்...,neutral,ta
சுபோத் பாவின் பெயரைப் பார்த்ததும் கலால் உங்களுக்காக இல்லை,neutral,ta
நான் இத்தாலி மாவட்டத்தில் சேர நினைக்கின்றேன்...,neutral,ta
மிக்கி கேலி செய்தார்,neutral,ta
பெரும்பாலான வழக்கறிஞர்கள் வழக்குகளை சரியாகச் சமாளிப்பதில்லையா?,neutral,ta
ஆனால் இவர் யார்?,neutral,ta
"பாராளுமன்ற உறுப்பினர்களின் விருப்பங்கள் மிகவும் பொதுவானவை, இல்லையா?",neutral,ta
"அணிகளுக்காகவும், சின்னங்களுக்காகவும் சண்டையிட்டு ஆரவாரம் செய்பவர்கள் இங்கு கவனம் செலுத்த வேண்டும்.",neutral,ta
உங்களைப் பின்தொடர்பவர்கள் இல்லை என்று பலர் புகார் கூறியிருக்கலாம்.,neutral,ta
அந்த கட்சி அடிப்படையில் காங்கிரஸ் கட்சியை ஆதரித்தது..எமர்ஜென்சி,neutral,ta
தாதா இலவசம்,neutral,ta
மொட்டை கூட்டத்தை கேலி செய்வதா?,neutral,ta
நீங்கள் மட்டும் ட்வீட் செய்கிறீர்களா அல்லது கீழே உள்ள கருத்துகளைப் படிக்கிறீர்களா?,neutral,ta
வறுமை ஒழியும்.. சிவபோஜன தாலியை ரசிப்பவர்கள் ஏராளம்.,neutral,ta
மராத்வாடாவின் வளர்ச்சியில் பின்தங்கிய நிலையை நிரப்ப வேண்டும் என்ற கோரிக்கையை ஆகாஷ் ஜி நிறைவேற்றினார்.,neutral,ta
இணைவதும் இணைவதும் இரண்டு நிபந்தனைகள்!,neutral,ta
இதுதான் நடக்கும்,neutral,ta
இப்போது மகாராஷ்டிராவில் மேலாதிக்கம் பற்றிய வாதங்கள் தொடரும் என்பது உறுதி.,neutral,ta
தேர்தலை கருத்தில் கொண்டு இது செய்யப்படுகிறது. ஆனால் பாஜக தோற்கும்,neutral,ta
எதற்காக ஒருவர் கடிதம் எழுதினார்?,neutral,ta
மீதியுள்ள ஷெனிகன்கள் இன்னும் மகிழ்ச்சியாக இருப்பார்கள்.. ரிதுஜா லத்தும் எதிர்காலத்தில் ஷிண்டே குழுவில் இணைவார்.,neutral,ta
அது எவ்வளவு காலம் எடுக்கும் என்பதை நாங்கள் ஒருபோதும் உணரவில்லை.,neutral,ta
அரசின் முடிவுகள் பொதுநலன் சார்ந்தவை,neutral,ta
இலங்கை அணியின் முன்னணி வேகப்பந்து வீச்சாளர் துஷ்மந்த் சமேரா காயம் காரணமாக டி உலகக் கோப்பையில் இருந்து விலகியுள்ளார்.,neutral,ta
விஷம் என்கிறீர்களா??,neutral,ta
ஆனால் அந்த அலுவலகத்தில் யாரும் வேலை பார்ப்பதில்லை,neutral,ta
"போலீசார் காரை சோதனையிட்டபோது, அங்கு குட்கா இருந்தது.",neutral,ta
ராஜுகாரியை பின் தொடர்வது இன்ஸ்டாகிராம் அல்ல குழந்தை,neutral,ta
ஜிதனே என்னை தடுத்தாள்,neutral,ta
இரண்டு மதிப்பெண்கள் தவறாக இருப்பதால் இடுகை சீரற்றதாக உள்ளது.,neutral,ta
கார்த்திகை யாத்திரையின் போது பக்தர்களுக்கு இடையூறு ஏற்படாமல் பார்த்துக் கொள்ள வேண்டும் - மாவட்ட ஆட்சியர் கஜானன் குரவா,neutral,ta
"அனைத்து தொழிலாளர்களின் மீதான தடை விரைவில் நீக்கப்படும், கவலை வேண்டாம்",neutral,ta
எனக்கு நன்றாகத் தெரியாது,neutral,ta
குர்காயாவில் இது உண்மை என்கிறார் சந்திரகாந்த் கைரே,neutral,ta
அப்புறம் கேட்பவன் மாமா இல்லை...,neutral,ta
எது முதலில் வருகிறது என்று பாருங்கள். மாநிலத்தைப் பற்றி கவலைப்பட வேண்டாம்,neutral,ta
தன்னாட்சி நிறுவனங்கள் நம்பகமானவையா என சரிபார்க்கவும்...,neutral,ta
எல்லா பெட்டிகளும் நன்றாக இருக்கிறதா?,neutral,ta
"சகோ, நீங்கள் மிகவும் கடுமையாக எழுதுகிறீர்கள், சில நேரங்களில் எதிர்வினை ...",neutral,ta
Rontara Sanja வெளியே வரவிருக்கிறது,neutral,ta
பெயர் வைக்கும் போது கிரித் சோமையா இல்லை...,neutral,ta
அது லடோ அவனுடையதா?,neutral,ta
"அதாவது, ரூபாயின் மதிப்பு குறையாமல் இருந்தால், டாலர் வலுப்பெற்றுள்ளது. அப்படித்தான்",neutral,ta
பாலா சாஹேபின் மைத்துனரிடம் ஒரு படை இருந்தது,neutral,ta
|| திரு || மேலான அன்புடன் செய்த வேண்டுகோள் 'பிரேமாக்னி'.,neutral,ta
பிஜேபி முன் ரிதுஜா பின்வாங்க 'விடி'!,neutral,ta
உங்களிடம் ஏதேனும் செய்தி உள்ளதா?,neutral,ta
இதை பல முறை செய்வோம்,neutral,ta
இது எதிர்மறையானது,neutral,ta
பகிர்வதால் என்ன பயன் என்று யோசியுங்கள்.,neutral,ta
"நீங்கள் இன்னும் அங்கு வேலை செய்யவில்லை, எப்போது செய்வீர்கள்?",neutral,ta
"அது வேண்டாம்... எல்லா கட்சி சின்னங்கள், பெயர் விளையாட்டுகள்",neutral,ta
"ஆறு முறை உலக சாம்பியனான மேரி கோம், மும்பை மாரத்தான் போட்டியின் தூதராக உள்ளார்./-/...",neutral,ta
"ஏய் அத்தை, முதலில் பாடலை கவனமாகக் கேளுங்கள். ட்வீட் செய்ய",neutral,ta
பிஜேபியிடம் தோற்றுவிடுவோம் என்பதை அவர்கள் உணர்ந்திருக்க வேண்டும்.,neutral,ta
அடுத்த உள்ளாட்சித் தேர்தலில் இந்தக் கூட்டணியுடன்தான் போட்டியிடுவோம். தீபக் கேசர்கர்,neutral,ta
பாலாசாகேப் தோரட் உதய் ராவ்,neutral,ta
தேசத்துரோகம் செய்தது யார்? சிவசேனாவின் அசல் தசரா கூட்டம் பாலா சாகேப்பின் சிவசேனா என்று கூறப்படுகிறது.,neutral,ta
"உங்கள் வரவிருக்கும் வாரம், வாராந்திர ஜாதகத்தை (அக்டோபர் வரை) கண்டறியவும்.",neutral,ta
"உங்களுக்கு ஏதாவது பிரச்சனையா, அவர்கள் மனிதர்கள் இல்லையா?",neutral,ta
"வெஸ்ட் இண்டீஸ் அவரைத் தேடுகிறது, அவர் இங்கே ஒரு பாத்திரத்தில் நடிக்கிறார்.",neutral,ta
முதலில் இந்த இடுகையை நகர்த்தி மராத்தி மொழியில் விழிப்புணர்வை ஏற்படுத்துங்கள்.,neutral,ta
"திரு. டிகேயின் உண்மையான சகோதரி திரு. ஷிண்டேவுடன் இருக்கிறார், நீங்கள் என்ன சொல்கிறீர்கள்?",neutral,ta
வெஸ்ட் இண்டீஸ் சீக்கிரம் திரும்பி வர வேண்டும்,neutral,ta
திருமணம் என்ற வலையில் விழுவதை விட சிறந்தது எதுவுமில்லை.,neutral,ta
"மும்பையில் உள்ள கத்யா, தற்போது பல மின்சார பேருந்துகளைக் கொண்டுள்ளது.",neutral,ta
எஸ்டி எப்போது இணையும் ஐயா ?? இப்போது முடிவு உங்கள் கையில்.,neutral,ta
"தலைமை நீதிபதி இங்கு முடிவடையவில்லை, யாரோ அவரைப் பின்தொடர்வார்கள்",neutral,ta
அதாவது? நீங்கள் கஷ்டப்படுவீர்கள்!,neutral,ta
பெருமழையை விவசாயத்துறை அமைச்சரைத் தவிர அனைவரும் பார்த்துக் கொண்டிருக்கிறார்கள்... சத்தார் பாய்,neutral,ta
உங்கள் மனைவியின் தீபாவளி ஷாப்பிங் செய்துவிட்டீர்களா?,neutral,ta
எனவே நான்கு நித்திய விழிப்புணர்வுகள் உள்ளன.,neutral,ta
இரண்டு திருட்டுகள்; ஒரு லட்சம் ரூபாய் மதிப்புள்ள இடத்தை திருடர்கள் கொள்ளையடித்து சென்றனர்,neutral,ta
ஏனென்றால் அவர் வெளிநாட்டில் படித்து வருகிறார்,neutral,ta
"கண்டாலா போர்காட்டில், புனேயில் இருந்து மும்பை நோக்கிச் சென்ற கண்டெய்னரின் பிரேக் பழுதடைந்துள்ளது.",neutral,ta
வெட்கத்தில் அவன் தாடை விழுந்தது,neutral,ta
புனேவில் மில்லியன் கணக்கான மக்கள்தொகை உள்ளது மற்றும் நெரிசல் உள்ளது,neutral,ta
"தொடுதல் என்பது ஒருவரின் சகவாசத்தை அனுபவிக்கும் ஒரு வழியாகும், காமம் அல்ல.",neutral,ta
ஆனால் இது ஒரு மதப் போர்.,neutral,ta
ஃபால்குனி பூர்ணிமா முழு நிலவு இரவில் நிலவொளியை நீட்டுகிறது,neutral,ta
லக்கா நீங்கள் மராத்தியா அல்லது பிஹாரியா?,neutral,ta
மரணத்தை அச்சமின்றி அவ்வப்போது நினைவுகூர வேண்டும்.,neutral,ta
குறிப்பு - எழுத்துப்பிழை திருத்தம் தேவை! மற்ற கட்டுரை நன்றாக உள்ளது.,neutral,ta
எனவே உங்கள் இருப்பை நல்லவர்களுக்காக அர்ப்பணிக்கவும்.,neutral,ta
ஹா ஹா ஹா அது ஒரு பெரிய பிரச்சனை டிபி இல்லை இல்லை இல்லை,neutral,ta
அது வேலை செய்ததா இல்லையா?,neutral,ta
நீங்கள் வேத சாஸ்திரத்தின் மங்களகரமான திருவுருவம். எண்ணற்ற மகிமைகள் உனது செழிப்பு.,neutral,ta
. ஒவ்வொருவரும் திரும்பத் திரும்பச் சொல்ல வேண்டும்.,neutral,ta
உங்களைத் தவிர அனைவரும் வயதானவர்கள்,neutral,ta
தானியத்தை வீசி குதிரை வாங்குவீர்களா???,neutral,ta
ஏன் பேசுகிறாய்?,neutral,ta
